id,term_freqs
202949,{'soap': 1.0986122886681098}
202953,{}
202958,"{'single': 0.6931471805599453, 'bathroom': 0.6931471805599453, 'faucet': 1.3862943611198906, 'stainless': 0.6931471805599453}"
202959,"{'wall': 1.6094379124341003, 'base': 1.3862943611198906, 'molding': 0.6931471805599453}"
202961,{'rug': 1.9459101490553132}
202962,"{'stain': 1.3862943611198906, 'redwood': 0.6931471805599453}"
202963,"{'white': 1.3862943611198906, 'cabinet': 1.791759469228055, 'door': 1.6094379124341003, 'front': 1.0986122886681098}"
202968,{'motion': 0.6931471805599453}
202971,"{'fan': 1.791759469228055, 'hunter': 0.6931471805599453}"
202976,"{'echo': 0.6931471805599453, 'trimmer': 1.3862943611198906, 'straight': 1.0986122886681098, 'shaft': 1.0986122886681098}"
202985,"{'planter': 1.3862943611198906, 'plastic': 0.6931471805599453}"
202986,"{'shower': 0.6931471805599453, 'nickel': 0.6931471805599453, 'brush': 0.6931471805599453, 'valve': 0.6931471805599453, 'control': 1.0986122886681098}"
202987,{'timer': 1.6094379124341003}
202989,{'wire': 1.3862943611198906}
202992,"{'flow': 1.6094379124341003, 'valve': 1.0986122886681098, 'plumb': 0.6931471805599453}"
202995,{'rug': 1.3862943611198906}
202998,"{'kwikset': 0.6931471805599453, 'chrome': 1.0986122886681098}"
202999,"{'dark': 0.6931471805599453, 'enamel': 0.6931471805599453}"
203000,"{'wood': 1.6094379124341003, 'lite': 0.6931471805599453, 'door': 1.6094379124341003}"
203002,{'roof': 1.3862943611198906}
203004,{}
203011,{}
203012,"{'replacement': 1.0986122886681098, 'seat': 1.3862943611198906}"
203015,{'zucchini': 0.6931471805599453}
203018,"{'light': 0.6931471805599453, 'oak': 1.0986122886681098, 'vanity': 1.3862943611198906}"
203020,"{'easy': 1.9459101490553132, 'grip': 1.6094379124341003}"
203025,{'mirror': 0.6931471805599453}
203029,{'floor': 1.791759469228055}
203030,"{'drywall': 0.6931471805599453, 'tape': 1.791759469228055, 'joint': 0.6931471805599453}"
203032,"{'hose': 2.0794415416798357, 'air': 0.6931471805599453}"
203034,"{'carbide': 1.3862943611198906, 'grit': 1.0986122886681098, 'blade': 1.0986122886681098}"
203036,{}
203040,"{'flush': 0.6931471805599453, 'door': 1.0986122886681098}"
203050,"{'spark': 0.6931471805599453, 'plug': 0.6931471805599453}"
203051,"{'spark': 0.6931471805599453, 'plug': 0.6931471805599453}"
203052,{'blind': 1.791759469228055}
203054,"{'cree': 1.3862943611198906, 'lead': 1.6094379124341003, 'bulb': 1.6094379124341003}"
203055,{'bulb': 1.6094379124341003}
203057,{'coat': 1.6094379124341003}
203059,{'rod': 1.0986122886681098}
203062,"{'fasade': 1.3862943611198906, 'inside': 0.6931471805599453, 'corner': 0.6931471805599453}"
203063,"{'dust': 0.6931471805599453, 'low': 1.0986122886681098}"
203064,"{'shower': 1.6094379124341003, 'door': 1.6094379124341003, 'nickel': 0.6931471805599453, 'hinge': 1.0986122886681098}"
203075,{}
203076,{'cable': 0.6931471805599453}
203077,{}
203078,{'duty': 0.6931471805599453}
203079,"{'metal': 1.791759469228055, 'roof': 1.3862943611198906}"
203080,{}
203087,"{'tile': 1.9459101490553132, 'metal': 0.6931471805599453}"
203090,"{'ridge': 1.0986122886681098, 'cap': 1.0986122886681098}"
203095,"{'panel': 1.3862943611198906, 'cap': 1.3862943611198906}"
203096,{'wind': 1.0986122886681098}
203099,{'whirlpool': 0.6931471805599453}
203100,{'grate': 1.0986122886681098}
203107,{}
203110,"{'toilet': 1.3862943611198906, 'flush': 1.6094379124341003, 'seat': 0.6931471805599453}"
203114,{'paint': 1.3862943611198906}
203115,{}
203118,"{'water': 0.6931471805599453, 'heater': 0.6931471805599453, 'gal': 0.6931471805599453}"
203120,"{'kit': 1.0986122886681098, 'wall': 0.6931471805599453, 'oven': 1.791759469228055}"
203123,{'stock': 1.6094379124341003}
203125,"{'skylight': 1.0986122886681098, 'energy': 0.6931471805599453}"
203132,{'bravo': 1.0986122886681098}
203136,"{'tile': 1.791759469228055, 'stone': 1.6094379124341003}"
203138,{}
203139,{}
203140,"{'toilet': 0.6931471805599453, 'kohler': 1.3862943611198906, 'part': 0.6931471805599453}"
203141,{}
203142,{'paint': 1.6094379124341003}
203143,{}
203144,"{'first': 0.6931471805599453, 'alert': 0.6931471805599453}"
203146,{'chain': 1.0986122886681098}
203151,{'broan': 0.6931471805599453}
203154,{'irrigation': 1.6094379124341003}
203157,{}
203160,"{'wood': 1.0986122886681098, 'art': 0.6931471805599453, 'vintage': 0.6931471805599453}"
203161,"{'tool': 1.9459101490553132, 'bar': 0.6931471805599453}"
203163,{'tool': 1.9459101490553132}
203164,"{'outdoor': 0.6931471805599453, 'square': 0.6931471805599453, 'pillow': 1.0986122886681098, 'brown': 0.6931471805599453}"
203170,{'collection': 0.6931471805599453}
203172,{'tub': 1.0986122886681098}
203175,{'wall': 1.0986122886681098}
203177,"{'bar': 1.6094379124341003, 'stool': 0.6931471805599453}"
203183,"{'truck': 1.0986122886681098, 'box': 1.3862943611198906}"
203184,{'plug': 1.0986122886681098}
203185,{}
203191,"{'cooler': 1.0986122886681098, 'pad': 0.6931471805599453}"
203193,"{'shelf': 0.6931471805599453, 'mobile': 0.6931471805599453}"
203194,"{'gal': 1.3862943611198906, 'bag': 1.9459101490553132}"
203204,"{'drain': 0.6931471805599453, 'spade': 0.6931471805599453}"
203208,{'hang': 0.6931471805599453}
203210,"{'shower': 0.6931471805599453, 'glass': 0.6931471805599453}"
203211,{'window': 1.0986122886681098}
203220,{}
203222,{'drive': 1.0986122886681098}
203224,"{'medicine': 0.6931471805599453, 'cabinet': 1.3862943611198906}"
203227,{'door': 1.791759469228055}
203229,{}
203230,{'plastic': 1.0986122886681098}
203231,{}
203232,{}
203235,{'seed': 0.6931471805599453}
203237,"{'emt': 1.3862943611198906, 'elbow': 1.0986122886681098}"
203239,"{'outdoor': 0.6931471805599453, 'indoor': 0.6931471805599453}"
203240,"{'freezeless': 0.6931471805599453, 'sillcock': 0.6931471805599453, 'antisiphon': 0.6931471805599453}"
203242,"{'medicine': 0.6931471805599453, 'kohler': 0.6931471805599453}"
203245,"{'oak': 1.6094379124341003, 'mold': 0.6931471805599453}"
203251,{'tile': 1.0986122886681098}
203253,"{'track': 1.3862943611198906, 'light': 1.3862943611198906}"
203254,"{'pet': 1.791759469228055, 'bed': 1.6094379124341003}"
203256,{}
203257,"{'fabric': 1.9459101490553132, 'cleaner': 1.0986122886681098}"
203258,"{'honeywell': 1.3862943611198906, 'filter': 1.6094379124341003}"
203259,"{'honeywell': 1.3862943611198906, 'filter': 1.6094379124341003}"
203260,"{'drain': 0.6931471805599453, 'spade': 0.6931471805599453}"
203263,{'wire': 0.6931471805599453}
203264,"{'diamond': 1.0986122886681098, 'drill': 1.3862943611198906}"
203274,{}
203284,{'tile': 1.791759469228055}
203285,{'cooler': 0.6931471805599453}
203286,"{'molding': 1.3862943611198906, 'threshold': 1.0986122886681098}"
203293,"{'hook': 0.6931471805599453, 'tool': 1.791759469228055}"
203300,"{'10x': 1.6094379124341003, 'advanced': 1.0986122886681098, 'russet': 0.6931471805599453}"
203301,"{'lock': 0.6931471805599453, 'dual': 0.6931471805599453}"
203304,"{'schock': 1.0986122886681098, 'edo': 0.6931471805599453, 'sink': 1.0986122886681098}"
203306,{}
203309,"{'floor': 1.9459101490553132, 'wide': 0.6931471805599453}"
203310,"{'foot': 1.0986122886681098, 'thread': 1.0986122886681098}"
203312,{}
203314,"{'light': 1.0986122886681098, 'outdoor': 1.0986122886681098}"
203315,"{'faucet': 1.0986122886681098, 'grohe': 1.0986122886681098}"
203318,{'card': 0.6931471805599453}
203323,"{'color': 1.3862943611198906, 'paint': 2.4849066497880004}"
203330,{'strand': 0.6931471805599453}
203336,{'accessory': 1.3862943611198906}
203337,"{'lid': 0.6931471805599453, 'carlisle': 0.6931471805599453}"
203350,"{'wire': 0.6931471805599453, 'fence': 0.6931471805599453}"
203352,"{'garden': 0.6931471805599453, 'flag': 1.6094379124341003}"
203354,{'cabinet': 1.6094379124341003}
203355,"{'simplehuman': 0.6931471805599453, 'trash': 0.6931471805599453, 'cabinet': 1.6094379124341003}"
203357,{'wall': 0.6931471805599453}
203358,"{'table': 1.9459101490553132, 'patio': 1.3862943611198906, 'plastic': 0.6931471805599453, 'small': 0.6931471805599453}"
203363,"{'veranda': 1.0986122886681098, 'pvc': 1.0986122886681098}"
203364,"{'veranda': 1.0986122886681098, 'trim': 1.3862943611198906}"
203368,{'glass': 1.0986122886681098}
203370,{}
203372,"{'ge': 0.6931471805599453, 'refrigerator': 1.6094379124341003}"
203376,"{'broan': 0.6931471805599453, 'range': 1.6094379124341003, 'hood': 1.9459101490553132}"
203378,"{'vanity': 1.3862943611198906, 'sink': 0.6931471805599453}"
203381,"{'kwikset': 0.6931471805599453, 'chrome': 1.0986122886681098}"
203383,{'mount': 1.0986122886681098}
203384,"{'paint': 1.791759469228055, 'color': 1.6094379124341003}"
203386,{'wireless': 1.6094379124341003}
203388,"{'wood': 1.0986122886681098, 'grain': 1.0986122886681098, 'plastic': 0.6931471805599453}"
203390,"{'boot': 1.6094379124341003, 'rubber': 1.3862943611198906}"
203391,{}
203392,{'stain': 1.0986122886681098}
203394,{}
203396,{}
203399,{'tool': 1.0986122886681098}
203404,"{'way': 0.6931471805599453, 'cover': 0.6931471805599453}"
203410,"{'st': 0.6931471805599453, 'paul': 0.6931471805599453}"
203415,{'shutter': 0.6931471805599453}
203419,"{'door': 1.3862943611198906, 'brass': 0.6931471805599453}"
203423,{'electrical': 0.6931471805599453}
203425,"{'kitchen': 1.6094379124341003, 'granite': 1.0986122886681098}"
203426,{'mattock': 1.0986122886681098}
203428,{'cable': 1.9459101490553132}
203439,{'glidden': 0.6931471805599453}
203440,"{'corner': 1.0986122886681098, 'cabinet': 0.6931471805599453}"
203443,{'faucet': 1.3862943611198906}
203455,{'behr': 1.0986122886681098}
203459,"{'double': 0.6931471805599453, 'sink': 2.1972245773362196}"
203461,"{'double': 0.6931471805599453, 'kitchen': 1.0986122886681098, 'sink': 2.1972245773362196}"
203464,"{'ridgid': 1.3862943611198906, 'head': 1.0986122886681098}"
203466,{}
203471,{'cabinet': 1.0986122886681098}
203472,{'drill': 1.3862943611198906}
203474,"{'stain': 1.3862943611198906, 'wood': 0.6931471805599453}"
203476,"{'hook': 0.6931471805599453, 'storage': 0.6931471805599453}"
203481,{'hose': 0.6931471805599453}
203482,"{'metal': 1.0986122886681098, 'porcelain': 0.6931471805599453, 'tile': 0.6931471805599453}"
203484,"{'latex': 0.6931471805599453, 'caulk': 1.6094379124341003}"
203488,"{'bathroom': 1.0986122886681098, 'fan': 1.6094379124341003, 'motion': 0.6931471805599453}"
203489,{'victorian': 0.6931471805599453}
203490,{'shower': 1.3862943611198906}
203491,"{'horizontal': 1.6094379124341003, 'mailbox': 1.6094379124341003}"
203495,"{'glass': 1.3862943611198906, 'washer': 0.6931471805599453}"
203500,{'fiberglass': 2.302585092994046}
203501,{'pump': 1.791759469228055}
203506,"{'tile': 1.791759469228055, 'glossy': 0.6931471805599453, 'blue': 0.6931471805599453}"
203510,"{'shower': 1.791759469228055, 'door': 2.0794415416798357, 'handle': 1.3862943611198906}"
203515,{'lock': 0.6931471805599453}
203516,"{'moen': 0.6931471805599453, 'tub': 0.6931471805599453, 'shower': 1.6094379124341003, 'faucet': 0.6931471805599453}"
203519,"{'ceiling': 1.0986122886681098, 'fan': 1.6094379124341003, 'remote': 1.0986122886681098}"
203521,"{'breaker': 1.6094379124341003, 'load': 1.6094379124341003, 'center': 1.0986122886681098}"
203523,"{'wall': 1.3862943611198906, 'cabinet': 1.0986122886681098}"
203526,{'silestone': 1.791759469228055}
203530,{'vanity': 0.6931471805599453}
203533,"{'bathroom': 1.0986122886681098, 'sink': 1.0986122886681098}"
203537,{'paint': 1.0986122886681098}
203538,{}
203540,{'pendant': 0.6931471805599453}
203543,{}
203544,"{'frigidaire': 0.6931471805599453, 'black': 0.6931471805599453}"
203545,{'pipe': 1.0986122886681098}
203547,{'gal': 1.0986122886681098}
203548,{'mirror': 0.6931471805599453}
203554,{'cable': 1.3862943611198906}
203555,{}
203557,"{'uv': 1.0986122886681098, 'bulb': 0.6931471805599453}"
203558,"{'dremel': 1.6094379124341003, 'rotary': 1.3862943611198906, 'tool': 1.0986122886681098}"
203563,"{'centerset': 1.0986122886681098, 'brass': 0.6931471805599453}"
203564,{'water': 1.0986122886681098}
203568,{'light': 0.6931471805599453}
203570,"{'bosch': 1.0986122886681098, 'bit': 1.791759469228055, 'core': 1.0986122886681098}"
203571,"{'carriage': 0.6931471805599453, 'bolt': 1.3862943611198906}"
203572,"{'blanco': 1.0986122886681098, 'stellar': 1.0986122886681098}"
203576,"{'outdoor': 0.6931471805599453, 'pendant': 0.6931471805599453}"
203577,{}
203580,{'tile': 1.3862943611198906}
203586,"{'roller': 1.0986122886681098, 'paint': 0.6931471805599453}"
203587,"{'roller': 1.0986122886681098, 'paint': 0.6931471805599453}"
203590,"{'wall': 1.6094379124341003, 'vent': 0.6931471805599453}"
203591,"{'insulation': 1.3862943611198906, 'light': 1.0986122886681098}"
203593,"{'keystone': 0.6931471805599453, 'unglazed': 0.6931471805599453}"
203594,"{'rock': 1.0986122886681098, 'patio': 0.6931471805599453}"
203596,"{'veranda': 1.0986122886681098, 'vinyl': 1.6094379124341003, 'post': 1.791759469228055}"
203597,"{'torino': 1.3862943611198906, 'vanity': 1.3862943611198906}"
203598,"{'lock': 0.6931471805599453, 'dual': 0.6931471805599453}"
203600,{}
203603,{}
203605,"{'shower': 1.6094379124341003, 'door': 2.1972245773362196}"
203614,{'plastic': 0.6931471805599453}
203620,"{'router': 1.3862943611198906, 'kit': 0.6931471805599453}"
203623,"{'impact': 2.0794415416798357, 'tekton': 1.6094379124341003, 'drive': 1.3862943611198906}"
203624,{}
203626,"{'faucet': 1.3862943611198906, 'wall': 1.3862943611198906}"
203629,{'base': 0.6931471805599453}
203634,"{'progress': 0.6931471805599453, 'canopy': 1.0986122886681098}"
203639,"{'heat': 0.6931471805599453, 'shrink': 1.3862943611198906, 'tube': 1.0986122886681098}"
203642,{'pipe': 1.791759469228055}
203643,"{'medicine': 0.6931471805599453, 'cabinet': 1.3862943611198906, 'black': 1.0986122886681098}"
203645,{}
203646,"{'stool': 1.3862943611198906, 'bar': 0.6931471805599453}"
203649,"{'chaise': 1.0986122886681098, 'lounge': 0.6931471805599453}"
203651,{'ryobi': 1.3862943611198906}
203654,{'register': 1.0986122886681098}
203657,"{'st': 0.6931471805599453, 'paul': 0.6931471805599453}"
203658,{}
203662,"{'kitchen': 1.0986122886681098, 'sink': 1.3862943611198906}"
203665,"{'screw': 0.6931471805599453, 'door': 1.0986122886681098}"
203673,{'tool': 1.3862943611198906}
203675,"{'rail': 2.4849066497880004, 'stair': 1.6094379124341003}"
203676,"{'drake': 0.6931471805599453, 'ii': 0.6931471805599453}"
203678,"{'repair': 0.6931471805599453, 'kit': 0.6931471805599453}"
203680,"{'candelabra': 0.6931471805599453, 'light': 0.6931471805599453}"
203682,{'delta': 0.6931471805599453}
203683,"{'carlon': 1.0986122886681098, 'adapter': 1.0986122886681098}"
203684,{'standard': 1.3862943611198906}
203685,"{'corner': 1.6094379124341003, 'medicine': 0.6931471805599453, 'cabinet': 1.791759469228055, 'hang': 0.6931471805599453}"
203686,{'clear': 1.791759469228055}
203689,{}
203691,{}
203694,"{'gypsum': 0.6931471805599453, 'board': 0.6931471805599453}"
203698,{}
203700,{'steel': 0.6931471805599453}
203701,{'iron': 1.0986122886681098}
203703,"{'velux': 1.0986122886681098, 'skylight': 1.6094379124341003}"
203707,"{'wall': 0.6931471805599453, 'design': 1.3862943611198906}"
203709,"{'wall': 1.3862943611198906, 'plate': 1.6094379124341003}"
203710,{}
203712,{}
203717,"{'diverter': 0.6931471805599453, 'trim': 0.6931471805599453}"
203720,"{'door': 2.0794415416798357, 'shower': 2.1972245773362196, 'nickel': 0.6931471805599453}"
203721,{'rod': 1.3862943611198906}
203729,{'flag': 1.3862943611198906}
203733,"{'roller': 1.3862943611198906, 'assembly': 0.6931471805599453}"
203737,"{'kwikset': 0.6931471805599453, 'lever': 1.0986122886681098, 'polish': 1.0986122886681098, 'door': 1.3862943611198906}"
203738,"{'double': 1.0986122886681098, 'bevel': 1.0986122886681098, 'slide': 1.3862943611198906, 'miter': 0.6931471805599453, 'saw': 0.6931471805599453}"
203739,{'test': 1.3862943611198906}
203740,"{'antique': 1.3862943611198906, 'copper': 1.3862943611198906, 'pendant': 1.0986122886681098}"
203742,"{'npt': 1.3862943611198906, 'brass': 0.6931471805599453}"
203743,{'set': 0.6931471805599453}
203744,"{'matte': 0.6931471805599453, 'almond': 1.0986122886681098, 'tile': 1.6094379124341003}"
203745,{'soap': 2.302585092994046}
203746,{'rug': 2.1972245773362196}
203747,{'shower': 0.6931471805599453}
203748,"{'kohler': 0.6931471805599453, 'valve': 0.6931471805599453}"
203752,"{'touch': 0.6931471805599453, 'soft': 0.6931471805599453}"
203756,{'nailer': 0.6931471805599453}
203761,"{'door': 0.6931471805599453, 'mold': 1.0986122886681098, 'header': 1.0986122886681098}"
203764,"{'industrial': 0.6931471805599453, 'tape': 1.0986122886681098, 'blue': 1.0986122886681098}"
203765,{}
203766,"{'electric': 0.6931471805599453, 'fireplace': 1.0986122886681098}"
203768,"{'window': 1.0986122886681098, 'design': 0.6931471805599453}"
203769,"{'stainless': 1.0986122886681098, 'steel': 1.3862943611198906, 'water': 1.0986122886681098}"
203772,"{'shower': 1.6094379124341003, 'frameless': 1.0986122886681098, 'hinge': 1.3862943611198906, 'door': 1.0986122886681098}"
203775,"{'satin': 1.0986122886681098, 'nickel': 1.0986122886681098, 'hall': 1.0986122886681098, 'closet': 1.0986122886681098}"
203777,"{'shower': 1.791759469228055, 'door': 1.3862943611198906, 'nickel': 0.6931471805599453, 'hinge': 0.6931471805599453}"
203779,"{'control': 1.0986122886681098, 'top': 1.6094379124341003}"
203781,"{'screw': 2.302585092994046, 'hinge': 2.1972245773362196}"
203783,{'valve': 1.791759469228055}
203785,"{'wall': 0.6931471805599453, 'vent': 1.3862943611198906}"
203788,"{'home': 0.6931471805599453, 'java': 1.0986122886681098}"
203790,{}
203791,{'flower': 0.6931471805599453}
203795,{'rug': 0.6931471805599453}
203817,"{'light': 0.6931471805599453, 'oak': 1.0986122886681098, 'vanity': 1.3862943611198906}"
203818,{'set': 1.3862943611198906}
203820,{'plank': 1.3862943611198906}
203821,{'tube': 1.0986122886681098}
203826,{'bulb': 1.3862943611198906}
203828,"{'ton': 0.6931471805599453, 'chain': 1.3862943611198906}"
203829,"{'wall': 0.6931471805599453, 'paint': 0.6931471805599453}"
203830,{'wire': 1.3862943611198906}
203831,"{'edge': 0.6931471805599453, 'side': 1.0986122886681098}"
203844,"{'cpvc': 0.6931471805599453, 'gold': 0.6931471805599453}"
203847,"{'black': 0.6931471805599453, 'mexican': 0.6931471805599453, 'beach': 1.3862943611198906, 'pebble': 1.0986122886681098, 'unpolished': 1.0986122886681098}"
203848,"{'screen': 1.0986122886681098, 'patio': 0.6931471805599453}"
203849,"{'tile': 1.9459101490553132, 'floor': 1.3862943611198906, 'wall': 1.0986122886681098}"
203855,"{'light': 1.791759469228055, 'pendant': 1.6094379124341003}"
203859,"{'door': 1.9459101490553132, 'white': 1.3862943611198906, 'cabinet': 1.0986122886681098, 'front': 0.6931471805599453}"
203861,{'lyndhurst': 0.6931471805599453}
203864,{'color': 1.6094379124341003}
203865,"{'bosch': 1.3862943611198906, 'tile': 1.3862943611198906}"
203866,{'diablo': 0.6931471805599453}
203868,{}
203871,"{'foam': 2.302585092994046, 'mattress': 1.3862943611198906}"
203872,"{'brush': 0.6931471805599453, 'nickel': 0.6931471805599453}"
203874,{'cook': 0.6931471805599453}
203876,"{'ge': 1.6094379124341003, 'lead': 1.0986122886681098}"
203878,"{'uv': 1.0986122886681098, 'light': 0.6931471805599453}"
203879,{'fill': 1.9459101490553132}
203885,{}
203888,"{'carpet': 0.6931471805599453, 'reducer': 0.6931471805599453}"
203889,"{'golden': 0.6931471805599453, 'spray': 1.0986122886681098}"
203891,{}
203894,{'wireless': 1.6094379124341003}
203899,{}
203905,{'shade': 0.6931471805599453}
203906,"{'angle': 1.3862943611198906, 'female': 0.6931471805599453}"
203907,"{'amcrest': 1.0986122886681098, 'system': 0.6931471805599453}"
203910,"{'light': 0.6931471805599453, 'weight': 0.6931471805599453}"
203914,{'plus': 0.6931471805599453}
203917,"{'fluorescent': 0.6931471805599453, 't5': 0.6931471805599453}"
203919,"{'entry': 1.3862943611198906, 'door': 1.3862943611198906}"
203923,{}
203925,{'wall': 0.6931471805599453}
203926,"{'ralph': 1.3862943611198906, 'paint': 1.0986122886681098}"
203928,{}
203932,{'trim': 1.3862943611198906}
203933,"{'black': 0.6931471805599453, 'mexican': 0.6931471805599453, 'beach': 1.3862943611198906, 'unpolished': 1.0986122886681098, 'pebble': 1.0986122886681098}"
203936,{'cedar': 1.0986122886681098}
203939,{}
203940,"{'ab': 1.3862943611198906, 'nibco': 0.6931471805599453}"
203945,{'lyndhurst': 0.6931471805599453}
203947,"{'handle': 1.3862943611198906, 'lift': 0.6931471805599453}"
203948,"{'impact': 1.3862943611198906, 'm12': 1.791759469228055}"
203953,"{'light': 2.0794415416798357, 'bulb': 1.9459101490553132}"
203955,"{'mill': 1.0986122886681098, 'valley': 1.0986122886681098}"
203958,{'color': 0.6931471805599453}
203959,{'nickel': 0.6931471805599453}
203961,{}
203962,{'tile': 1.791759469228055}
203966,{'paint': 1.3862943611198906}
203967,{'paint': 1.3862943611198906}
203970,"{'tool': 1.0986122886681098, 'blade': 1.0986122886681098}"
203976,"{'bench': 1.3862943611198906, 'wood': 1.0986122886681098}"
203979,{}
203983,"{'tub': 1.0986122886681098, 'valve': 0.6931471805599453}"
203987,"{'tide': 1.791759469228055, 'detergent': 0.6931471805599453}"
203991,{}
203992,{'victorian': 0.6931471805599453}
203993,"{'rust': 1.6094379124341003, 'enamel': 0.6931471805599453, 'paint': 1.6094379124341003, 'spray': 0.6931471805599453}"
203997,{'ground': 0.6931471805599453}
204004,{'light': 1.0986122886681098}
204006,"{'50w': 0.6931471805599453, 'r20': 1.0986122886681098}"
204007,{'job': 0.6931471805599453}
204014,"{'hole': 0.6931471805599453, 'ring': 0.6931471805599453}"
204015,"{'glidden': 0.6931471805599453, 'base': 0.6931471805599453}"
204020,{'head': 1.0986122886681098}
204026,"{'replacement': 0.6931471805599453, 'fan': 2.1972245773362196, 'ceiling': 1.3862943611198906}"
204027,"{'replacement': 0.6931471805599453, 'fan': 2.1972245773362196, 'ceiling': 1.3862943611198906}"
204028,{'bronze': 0.6931471805599453}
204029,"{'stainless': 1.3862943611198906, 'sink': 1.6094379124341003}"
204030,"{'laminate': 2.0794415416798357, 'kitchen': 1.3862943611198906, 'countertop': 1.0986122886681098}"
204034,"{'frigidaire': 0.6931471805599453, 'refrigerator': 2.0794415416798357}"
204037,"{'light': 2.302585092994046, 'bulb': 0.6931471805599453}"
204041,{'hook': 1.3862943611198906}
204044,{}
204045,"{'rod': 1.3862943611198906, 'silver': 0.6931471805599453}"
204048,"{'door': 1.3862943611198906, 'roller': 0.6931471805599453, 'track': 0.6931471805599453}"
204049,"{'eye': 1.0986122886681098, 'bolt': 1.0986122886681098}"
204051,{'philip': 0.6931471805599453}
204054,{'converter': 0.6931471805599453}
204063,{'battery': 1.6094379124341003}
204066,"{'flat': 0.6931471805599453, 'paint': 2.1972245773362196}"
204067,"{'long': 0.6931471805599453, 'shower': 1.6094379124341003}"
204069,"{'hook': 0.6931471805599453, 'bronze': 0.6931471805599453}"
204071,{'tile': 0.6931471805599453}
204076,"{'louver': 1.791759469228055, 'decorative': 0.6931471805599453}"
204081,"{'shape': 0.6931471805599453, 'nailhead': 0.6931471805599453, 'queen': 0.6931471805599453, 'bed': 1.0986122886681098}"
204082,{'mop': 1.0986122886681098}
204089,{}
204090,{'closet': 1.6094379124341003}
204092,{'bolt': 1.0986122886681098}
204094,"{'ball': 0.6931471805599453, 'valve': 0.6931471805599453}"
204098,{}
204100,"{'door': 1.791759469228055, 'gasket': 1.791759469228055}"
204101,{'ring': 0.6931471805599453}
204103,{}
204105,"{'truck': 0.6931471805599453, 'box': 1.0986122886681098}"
204110,"{'wicker': 1.6094379124341003, 'martha': 0.6931471805599453, 'stewart': 0.6931471805599453}"
204113,{'window': 1.0986122886681098}
204117,"{'ge': 0.6931471805599453, 'washer': 1.0986122886681098}"
204121,"{'track': 1.3862943611198906, 'bifold': 0.6931471805599453, 'door': 2.1972245773362196}"
204123,"{'stone': 2.1972245773362196, 'faux': 1.0986122886681098}"
204135,"{'sink': 1.0986122886681098, 'kitchen': 0.6931471805599453}"
204136,"{'night': 0.6931471805599453, 'light': 1.0986122886681098}"
204137,"{'truss': 1.6094379124341003, 'roof': 1.0986122886681098}"
204138,"{'countertop': 1.0986122886681098, 'bathroom': 1.0986122886681098}"
204141,"{'wardrobe': 0.6931471805599453, 'door': 0.6931471805599453}"
204146,"{'surge': 1.3862943611198906, 'protector': 0.6931471805599453}"
204147,{'transformer': 0.6931471805599453}
204150,"{'velux': 1.0986122886681098, 'skylight': 1.791759469228055}"
204153,{'corbel': 1.0986122886681098}
204156,{'drip': 0.6931471805599453}
204157,{'tube': 1.791759469228055}
204159,"{'twist': 0.6931471805599453, 'knob': 0.6931471805599453}"
204161,"{'snap': 0.6931471805599453, 'swivel': 0.6931471805599453}"
204166,"{'dish': 1.0986122886681098, 'corner': 1.0986122886681098}"
204172,{'madison': 0.6931471805599453}
204179,"{'screw': 1.3862943611198906, 'washer': 1.0986122886681098}"
204183,{'nut': 1.6094379124341003}
204186,{'rigid': 0.6931471805599453}
204188,"{'apron': 1.0986122886681098, 'front': 0.6931471805599453}"
204192,"{'high': 0.6931471805599453, 'sealer': 1.0986122886681098}"
204194,"{'diamond': 1.791759469228055, 'bit': 2.0794415416798357, 'core': 1.3862943611198906}"
204197,"{'wall': 0.6931471805599453, 'paint': 2.0794415416798357}"
204198,"{'arabesque': 1.0986122886681098, 'mosaic': 1.3862943611198906}"
204199,{'brush': 1.0986122886681098}
204200,"{'shelf': 1.0986122886681098, 'rod': 0.6931471805599453, 'bracket': 1.0986122886681098}"
204202,{'rope': 1.9459101490553132}
204203,"{'kitchen': 1.0986122886681098, 'curtain': 0.6931471805599453}"
204209,"{'entry': 0.6931471805599453, 'set': 0.6931471805599453, 'lever': 0.6931471805599453}"
204210,"{'toledo': 1.3862943611198906, 'entry': 0.6931471805599453, 'key': 1.0986122886681098}"
204216,"{'stud': 2.1972245773362196, 'finder': 0.6931471805599453}"
204217,{'rod': 1.0986122886681098}
204218,{'rod': 1.0986122886681098}
204220,{'umbrella': 1.3862943611198906}
204222,{'paint': 1.0986122886681098}
204223,"{'patio': 0.6931471805599453, 'swivel': 1.0986122886681098, 'chair': 1.0986122886681098}"
204225,"{'bifold': 0.6931471805599453, 'plantation': 0.6931471805599453}"
204228,{'cover': 0.6931471805599453}
204232,"{'honeywell': 0.6931471805599453, 'filter': 1.791759469228055}"
204234,"{'lead': 1.0986122886681098, 'par30l': 1.0986122886681098, 'light': 2.302585092994046}"
204236,"{'laura': 1.3862943611198906, 'ashley': 1.6094379124341003, 'light': 0.6931471805599453}"
204237,"{'blade': 1.0986122886681098, 'saw': 1.3862943611198906}"
204241,"{'picture': 1.791759469228055, 'hang': 1.3862943611198906, 'kit': 1.3862943611198906}"
204248,"{'windemere': 0.6931471805599453, 'tub': 1.0986122886681098, 'chrome': 1.0986122886681098, 'delta': 0.6931471805599453}"
204249,{}
204255,{'spring': 0.6931471805599453}
