id,keyword_density
193828,3.0
193832,2.0
193833,1.5
193835,1.0
193842,0.0
193843,3.0
193850,0.0
193855,0.0
193860,2.0
193861,1.6666666666666667
193863,1.0
193869,2.0
193870,1.0
193871,1.0
193873,3.0
193875,1.0
193877,1.0
193881,0.0
193882,3.0
193885,5.0
193887,3.3333333333333335
193891,5.0
193896,0.0
193897,0.0
193898,2.0
193899,0.0
193900,0.0
193902,0.0
193910,3.0
193911,0.0
193913,1.6666666666666667
193914,0.0
193915,3.0
193917,3.0
193918,3.0
193923,3.0
193926,3.0
193927,7.0
193932,1.0
193934,1.0
193939,0.0
193943,2.0
193948,3.0
193950,1.6666666666666667
193951,5.0
193954,3.0
193955,3.0
193956,3.0
193960,4.333333333333333
193962,2.5
193968,1.0
193969,6.0
193971,2.0
193976,2.0
193978,1.5
193982,4.0
193985,5.0
193986,0.0
193987,0.0
193988,2.0
193990,1.3333333333333333
193992,1.0
193999,0.0
194002,4.0
194014,1.0
194022,2.0
194024,2.5
194025,2.5
194028,1.0
194032,4.5
194034,2.0
194040,2.0
194041,1.6666666666666667
194043,2.0
194047,2.0
194050,1.5
194051,1.5
194057,2.3333333333333335
194061,1.0
194067,0.0
194070,1.0
194072,1.0
194077,2.0
194079,1.0
194080,1.0
194085,3.3333333333333335
194086,1.6666666666666667
194089,0.0
194091,0.0
194093,0.0
194094,0.0
194095,1.0
194097,2.5
194101,4.0
194106,0.0
194110,2.5
194119,3.5
194120,5.0
194126,3.0
194128,2.0
194129,2.6666666666666665
194136,1.0
194138,0.0
194140,2.0
194141,2.0
194146,1.6666666666666667
194147,2.0
194161,3.0
194163,0.0
194165,3.0
194166,1.0
194168,1.0
194171,4.0
194173,1.0
194175,0.0
194176,1.0
194178,3.0
194182,1.0
194186,2.0
194188,2.0
194189,4.0
194195,1.0
194197,11.0
194199,1.0
194202,3.0
194204,2.5
194206,5.5
194207,0.0
194208,2.0
194209,2.0
194210,1.0
194211,3.0
194213,1.0
194214,3.6666666666666665
194215,4.0
194217,1.0
194220,2.0
194225,1.0
194226,0.0
194231,1.0
194233,3.5
194235,1.0
194238,0.0
194241,3.0
194242,4.5
194243,1.5
194245,1.0
194247,3.0
194249,2.0
194250,1.0
194256,2.0
194262,1.5
194268,2.0
194270,3.6666666666666665
194272,0.0
194273,4.333333333333333
194275,4.0
194281,1.0
194285,2.0
194287,2.0
194291,3.0
194293,1.0
194297,1.0
194299,1.0
194301,2.6666666666666665
194305,2.0
194306,1.0
194307,3.0
194318,0.0
194320,2.0
194326,1.3333333333333333
194328,2.0
194330,9.0
194332,8.0
194334,1.0
194343,2.0
194346,5.0
194348,2.0
194354,2.3333333333333335
194356,3.0
194357,2.0
194359,0.0
194364,1.5
194366,2.0
194370,2.0
194376,5.0
194378,1.0
194382,2.0
194386,1.5
194387,2.0
194390,8.0
194393,5.0
194395,1.0
194397,1.75
194405,1.0
194406,4.5
194409,1.0
194411,1.6666666666666667
194412,1.0
194416,3.0
194420,1.0
194423,0.0
194427,2.5
194434,2.6666666666666665
194437,2.5
194440,0.0
194442,1.0
194445,8.5
194446,9.0
194449,4.0
194452,1.6666666666666667
194453,2.5
194454,3.0
194455,1.0
194456,3.0
194457,3.0
194461,5.5
194462,2.0
194465,0.0
194470,6.5
194473,1.0
194476,0.0
194477,1.0
194478,0.0
194483,1.5
194485,4.5
194489,0.0
194490,1.0
194493,2.5
194494,1.5
194501,0.0
194503,1.3333333333333333
194504,1.0
194505,2.0
194508,0.0
194511,3.0
194512,0.0
194514,1.0
194516,6.5
194518,2.8
194522,2.0
194525,3.0
194527,2.6666666666666665
194531,2.0
194533,1.0
194535,6.0
194536,6.0
194538,1.5
194539,2.0
194540,1.0
194546,3.5
194549,3.0
194550,3.0
194553,2.0
194557,6.0
194559,0.0
194566,4.0
194568,1.5
194571,3.0
194573,4.0
194574,2.0
194576,1.5
194583,1.0
194584,7.0
194595,0.0
194598,6.5
194604,6.0
194610,1.0
194611,1.0
194612,2.6666666666666665
194616,0.0
194617,6.0
194619,1.0
194620,1.6666666666666667
194621,6.0
194623,3.0
194628,1.0
194629,0.0
194631,2.5
194636,1.0
194637,11.0
194643,0.0
194644,0.0
194650,2.0
194651,2.0
194652,0.0
194656,2.0
194659,2.0
194661,1.6666666666666667
194663,2.3333333333333335
194666,1.5
194667,3.0
194668,3.0
194669,1.0
194670,2.0
194672,7.0
194676,1.3333333333333333
194677,1.5
194678,0.0
194681,1.0
194682,2.5
194683,0.0
194691,7.0
194694,0.0
194697,0.0
194698,2.5
194701,0.0
194703,2.0
194706,2.5
194707,4.5
194711,1.5
194712,2.6666666666666665
194715,1.0
194718,3.0
194721,6.0
194725,1.0
194728,3.0
194731,1.0
194733,5.0
194741,2.0
194743,2.0
194745,2.0
194748,2.0
194753,8.5
194754,5.0
194756,4.5
194757,0.0
194765,2.0
194767,2.0
194769,5.333333333333333
194775,1.5
194776,2.0
194778,2.0
194783,2.0
194788,1.3333333333333333
194789,3.0
194793,3.0
194795,2.0
194797,4.5
194800,3.5
194801,1.3333333333333333
194804,4.0
194811,2.3333333333333335
194814,6.0
194815,2.0
194818,4.0
194819,1.0
194823,0.0
194825,0.0
194833,0.0
194834,1.3333333333333333
194835,5.0
194836,2.0
194838,2.0
194839,0.0
194842,0.0
194849,3.0
194853,2.5
194854,0.0
194856,3.5
194858,1.0
194859,2.0
194863,2.0
194866,1.0
194868,0.0
194872,0.0
194873,1.5
194875,6.0
194876,4.5
194877,0.0
194886,0.0
194892,2.0
194894,2.0
194895,3.0
194898,5.333333333333333
194899,0.0
194905,3.5
194906,1.5
194907,1.5
194908,3.0
194910,0.0
194914,0.0
194916,5.0
194921,2.0
194922,2.5
194923,1.5
194924,3.0
194925,1.0
194933,5.5
194935,2.0
194941,1.0
194942,1.6666666666666667
194943,0.0
194947,2.3333333333333335
194953,2.0
194967,1.6666666666666667
194968,1.5
194971,1.0
194972,1.0
194975,1.0
194979,0.0
194982,2.0
194988,2.0
194990,1.0
194993,1.5
194996,3.0
194998,4.0
194999,4.0
195004,1.0
195006,2.0
195008,4.5
195012,1.0
195014,1.75
195017,4.0
195020,2.5
195024,5.0
195025,3.0
195032,1.5
195036,2.8
195037,0.0
195039,5.0
195049,2.5
195055,1.0
195056,1.3333333333333333
195062,0.0
195064,0.0
195066,1.0
195069,2.0
195071,3.0
195078,2.6666666666666665
195079,1.0
195087,3.6666666666666665
195088,1.75
195095,0.0
195101,1.0
195102,1.5
195105,1.0
195106,1.0
195109,2.5
195110,2.0
195111,1.5
195113,3.0
195114,7.0
195118,0.0
195119,4.5
195122,2.5
195123,3.0
195124,0.0
195126,1.0
195130,0.0
195138,2.0
195143,5.333333333333333
195145,1.0
195148,0.0
195149,1.0
195150,1.5
195152,4.0
195155,1.5
195159,1.3333333333333333
195160,3.0
195162,2.5
195166,1.0
195168,3.0
195171,1.0
195172,1.0
195174,6.0
195175,2.0
195177,1.0
195178,2.4
195179,4.5
195180,1.0
195182,0.0
195186,2.5
195188,0.0
195191,3.5
195192,2.0
195196,2.0
195197,2.5
195198,1.0
195202,2.0
195203,1.0
195204,1.0
195206,3.6666666666666665
195207,2.6666666666666665
195208,3.0
195213,2.0
195214,7.666666666666667
195218,0.0
195219,2.0
195220,2.0
195223,2.0
195224,2.6666666666666665
195225,4.0
195233,2.0
195236,2.0
195237,2.5
195240,2.0
195241,0.0
195243,2.0
195247,1.0
195248,7.0
195249,4.0
195250,2.0
195251,0.0
195254,2.3333333333333335
195257,1.5
195258,0.0
195264,3.0
195265,2.0
195266,3.5
195268,3.0
195269,3.0
195270,6.0
195277,2.0
195280,2.0
195286,1.0
195288,1.5
195291,2.0
195292,2.5
195295,1.0
195297,3.5
195299,4.0
195302,3.6666666666666665
195303,1.0
195304,1.5
195305,1.0
195307,0.0
195308,2.0
195310,2.5
195311,2.0
195313,3.0
195315,1.0
195316,19.0
195321,7.0
195325,4.0
195330,3.0
195332,0.0
195337,3.5
195338,0.0
195340,2.0
195342,2.5
195343,2.0
195348,1.5
195350,1.5
195351,0.0
195353,0.0
195355,1.5
195358,2.0
195359,1.0
195366,2.0
195368,5.0
195372,1.0
195373,3.0
195378,6.0
195379,4.0
195382,1.0
195388,1.5
195392,1.5
195393,3.3333333333333335
195400,0.0
195402,2.5
195404,1.0
195407,4.5
195409,2.0
195413,3.0
195414,2.0
195418,3.6666666666666665
195422,3.6666666666666665
195424,1.6666666666666667
195425,1.0
195427,0.0
195431,2.5
195432,1.0
195433,2.5
195434,6.0
195436,2.5
195437,2.0
195438,5.333333333333333
195440,3.0
195446,3.5
195454,0.0
195456,0.0
195458,2.0
195461,1.3333333333333333
195462,3.75
195467,2.0
195468,5.0
195469,11.0
195471,4.0
195473,2.0
195480,2.0
195482,2.0
195483,2.0
195484,2.5
195492,4.5
195503,0.0
195507,0.0
195508,2.0
195510,1.0
195511,6.5
195513,1.0
195516,2.0
195517,1.0
195521,0.0
195523,1.5
195524,1.0
195525,2.0
195531,2.6666666666666665
195532,6.333333333333333
195533,1.0
195535,1.0
195537,4.0
195543,2.0
195545,4.0
195546,4.0
195548,7.333333333333333
195549,23.0
195553,1.6666666666666667
195558,0.0
195561,1.5
195562,1.0
195564,2.0
195567,1.3333333333333333
195568,4.0
195569,2.6666666666666665
195572,3.0
195573,1.0
195577,1.0
195582,3.25
195584,2.75
195585,5.0
195586,1.25
195587,2.6666666666666665
195588,1.0
195589,3.0
195604,2.0
195612,2.0
195613,1.0
195616,2.0
195619,2.0
195620,2.6666666666666665
195623,0.0
195627,2.0
195628,3.0
195629,1.5
195630,2.6666666666666665
195634,4.0
195638,1.0
195641,3.0
195642,1.2
195645,1.0
195647,2.0
195649,1.0
195650,2.5
195656,1.0
195657,1.0
195661,6.0
195665,2.0
195666,3.0
195669,0.0
195672,1.0
195673,6.0
195674,1.0
195676,0.0
195677,1.0
195679,2.75
195680,2.0
195681,1.0
195682,1.0
195684,1.0
195685,2.0
195689,3.0
195691,0.0
195696,2.0
195697,2.0
195699,3.0
195702,1.6666666666666667
195706,2.5
195710,2.5
195714,2.3333333333333335
195716,3.0
195720,1.0
195724,0.0
195727,1.0
195728,1.5
195730,3.0
195732,1.0
195738,3.0
195739,0.0
195740,3.0
195741,5.0
195742,2.0
195746,0.0
195748,4.0
195751,3.0
195753,2.0
195756,2.0
195759,9.0
195763,1.0
195765,1.0
195770,3.0
195772,2.5
195778,2.0
195779,2.25
195780,0.0
195782,1.0
195783,2.0
195785,4.5
195789,1.0
195794,3.6666666666666665
195795,3.0
195806,0.0
195808,2.0
195810,4.5
195812,1.5
195814,2.0
195818,2.6666666666666665
195823,7.5
195825,3.5
195827,1.0
195828,1.0
195829,3.0
195830,0.0
195831,2.0
195835,0.0
195836,3.0
195837,1.0
195839,2.0
195840,0.0
195847,4.0
195848,1.0
195850,1.0
195851,2.0
195853,6.0
195855,1.0
195856,2.0
195857,3.0
195858,4.5
195859,3.0
195860,1.0
195861,0.0
195870,3.0
195871,3.0
195873,1.0
195875,0.0
195881,3.5
195890,3.0
195893,2.0
195898,1.0
195899,3.0
195900,2.5
195901,2.0
195902,6.5
195908,1.5
195915,0.0
195916,3.0
195920,2.3333333333333335
195921,1.0
195923,1.5
195924,1.3333333333333333
195925,4.333333333333333
195931,1.0
195935,3.6666666666666665
195936,3.5
195937,1.0
195940,0.0
195942,1.0
195948,1.5
195949,1.0
195955,2.4
195958,11.0
195959,1.6666666666666667
195961,1.0
195964,1.5
195965,1.6666666666666667
195966,1.75
195967,19.0
195974,1.0
195975,1.0
195976,2.0
195977,5.0
195979,0.0
195980,3.0
195982,1.0
195984,1.0
195986,2.0
195988,1.5
195992,1.0
195993,2.5
195995,4.0
195999,3.0
196004,3.0
196015,4.5
196016,0.0
196018,1.0
196019,0.0
196022,2.5
196023,3.0
196026,1.0
196032,1.0
196033,1.75
196036,2.0
196037,4.0
196038,3.0
196039,2.0
196041,5.0
196046,1.0
196047,2.0
196048,1.0
196051,5.0
196053,1.6666666666666667
196054,1.0
196065,2.0
196066,4.5
196067,0.0
196069,2.0
196071,1.0
196072,1.0
196073,1.4
196075,3.5
196077,3.0
196079,1.0
196082,3.5
196083,1.0
196089,3.0
196091,3.3333333333333335
196092,3.0
196094,0.0
196097,0.0
196100,3.0
196101,3.5
196107,0.0
196108,2.5
196111,2.0
196112,5.0
196113,3.25
196114,3.25
196115,4.0
196118,11.0
196119,1.0
196122,3.0
196123,4.0
196124,6.0
196126,1.3333333333333333
196128,1.0
196131,3.0
196132,0.0
196138,1.5
196142,0.0
196143,0.0
196152,1.0
196155,2.3333333333333335
196156,0.0
196158,2.0
196159,1.5
196160,3.0
196161,0.0
196164,3.0
196166,2.0
196172,3.5
196173,2.0
196176,5.0
196177,1.0
196179,3.0
196181,3.0
196187,7.0
196188,7.75
196191,2.0
196192,2.0
196193,3.0
196194,5.0
196201,1.0
196213,0.0
196215,2.4
196222,3.0
196223,0.0
196230,0.0
196231,2.5
196234,2.5
196239,3.0
196242,1.0
196247,1.0
196248,0.0
196251,4.0
196253,1.5
196254,5.0
196261,1.5
196262,0.0
196265,1.3333333333333333
196266,3.0
196267,6.0
196268,3.0
196269,2.0
196272,2.5
196273,4.0
196274,2.5
196289,4.0
196293,4.0
196294,5.333333333333333
196295,0.0
196301,1.5
196305,2.0
196308,0.0
196309,1.0
196313,5.25
196314,5.666666666666667
196316,1.0
196319,5.0
196321,5.333333333333333
196325,0.0
196340,3.5
196344,0.0
196345,3.0
196347,2.0
196348,2.5
196349,3.0
196355,1.0
196356,1.5
196357,0.0
196358,4.0
196362,3.0
196365,1.0
196372,3.5
196374,3.0
196377,3.0
196378,0.0
196379,1.5
196380,2.0
196381,4.0
196383,3.0
196384,1.0
196385,0.0
196389,1.0
196391,2.5
196394,1.3333333333333333
196395,0.0
196398,2.0
196399,2.3333333333333335
196403,3.0
196404,0.0
196405,3.0
196406,3.3333333333333335
196407,3.3333333333333335
196413,1.0
196416,3.0
196418,4.333333333333333
196420,2.5
196422,2.6666666666666665
196425,1.0
196435,1.0
196437,0.0
196443,2.3333333333333335
196445,3.5
196448,6.0
196449,5.333333333333333
196451,2.0
196452,0.0
196455,1.0
196459,1.5
196460,1.0
196462,3.0
196467,2.0
196468,0.0
196471,2.0
196473,1.0
196476,1.5
196477,6.666666666666667
196479,3.5
196480,1.5
196481,4.0
196485,0.0
196489,2.0
196490,2.5
196494,3.0
196495,1.0
196499,2.0
196501,4.0
196505,2.0
196507,3.0
196512,0.0
196525,2.0
196527,6.0
196528,0.0
196531,1.0
196532,4.5
196536,4.0
196539,6.0
196540,3.0
196542,2.0
196543,1.0
196547,4.0
196551,3.0
196554,3.5
196557,2.6666666666666665
196558,1.0
196561,3.0
196564,4.0
196565,2.0
196569,3.0
196570,5.0
196571,2.3333333333333335
196574,3.0
196581,2.5
196585,1.6
196586,1.5
196588,2.0
196591,3.0
196593,0.0
196596,2.0
196599,1.0
196603,0.0
196604,2.0
196607,1.5
196608,1.0
196609,1.0
196610,2.0
196613,1.5
196614,0.0
196628,1.0
196633,1.6666666666666667
196636,1.25
196638,1.5
196649,1.0
196654,1.5
196658,2.5
196663,2.0
196666,2.0
196668,1.0
196671,0.0
196677,1.6666666666666667
196680,1.0
196681,3.0
196684,0.0
196687,0.0
196690,2.0
196698,3.0
196703,1.0
196704,2.25
196705,7.0
196711,2.0
196715,3.3333333333333335
196717,1.5
196718,3.0
196724,1.0
196728,5.0
196729,2.0
196732,1.75
196735,2.5
196737,0.0
196740,0.0
196742,2.3333333333333335
196751,1.6666666666666667
196755,2.0
196759,0.0
196763,2.0
196768,2.5
196769,1.0
196770,0.0
196771,2.0
196772,4.5
196775,1.0
196776,2.0
196777,1.0
196780,1.0
196781,2.0
196788,1.0
196791,4.25
196793,0.0
196794,1.0
196795,1.5
196799,1.0
196800,1.0
196803,1.6666666666666667
196806,1.0
196810,1.5
196811,0.0
196813,3.5
196815,0.0
196816,1.0
196817,1.0
196818,0.0
196819,2.6666666666666665
196822,2.0
196823,1.0
196824,1.0
196828,1.0
196831,1.0
196835,1.0
196838,3.0
196842,6.0
196844,2.6
196847,3.0
196854,2.0
196855,2.0
196856,4.666666666666667
196860,0.0
196871,3.3333333333333335
196872,3.3333333333333335
196873,2.3333333333333335
196877,1.0
196878,2.6666666666666665
196884,3.0
196889,0.0
196894,2.0
196896,6.0
196897,1.5
196898,2.3333333333333335
196905,3.0
196907,3.5
196908,4.0
196909,0.0
196912,2.5
196914,1.0
196915,1.0
196918,1.0
196921,0.0
196922,0.0
196929,2.0
196930,0.0
196937,2.0
196940,2.6666666666666665
196944,3.3333333333333335
196947,0.0
196954,1.0
196955,5.333333333333333
196956,0.0
196959,2.0
196960,3.0
196961,2.0
196964,0.0
196965,2.0
196967,7.0
196968,2.5
196970,3.3333333333333335
196972,4.0
196973,1.0
196975,3.0
196978,4.0
196981,2.0
196985,2.75
196986,1.0
196989,1.25
196991,3.0
196995,1.0
197006,2.0
197007,2.5
197008,2.5
197009,5.666666666666667
197013,6.0
197017,3.0
197023,4.0
197024,3.0
197025,2.0
197028,0.0
197030,0.0
197037,1.5
197038,1.5
197040,2.75
197041,3.5
197052,3.5
197054,4.0
197056,4.0
197063,1.0
197065,0.0
197069,1.0
197073,3.0
197075,2.5
197079,1.0
197081,0.0
197082,1.0
197088,2.0
197092,2.0
197096,4.0
197097,1.3333333333333333
197100,1.0
197101,1.5
197109,1.0
197114,5.0
197115,9.0
197116,3.0
197120,1.0
197121,3.0
197124,1.0
197127,1.0
197133,2.0
197135,3.0
197136,2.6666666666666665
197139,1.0
197141,3.0
197144,6.5
197146,3.0
197147,1.5
197149,2.6666666666666665
197150,1.5
197151,0.0
197153,1.0
197156,4.0
197157,2.0
197158,4.333333333333333
197159,3.0
197161,3.0
197162,3.0
197163,3.0
197166,2.0
197168,1.5
197170,1.75
197174,3.5
197176,1.6666666666666667
197178,4.0
197184,1.6666666666666667
197185,0.0
197188,6.5
197189,1.6666666666666667
197191,2.5
197192,2.0
197193,2.0
197195,2.0
197210,3.75
197213,4.666666666666667
197215,2.0
197216,8.0
197218,1.0
197220,2.0
197221,2.0
197223,3.3333333333333335
197228,5.0
197229,2.5
197230,3.0
197232,2.0
197237,4.0
197244,2.5
197251,1.0
197252,0.0
197256,2.5
197258,3.0
197259,1.0
197260,2.0
197262,2.0
197267,4.0
197270,2.0
197272,2.0
197274,2.0
197278,0.0
197279,2.0
197280,0.0
197285,0.0
197293,1.75
197294,3.0
197301,1.5
197303,1.3333333333333333
197304,2.0
197306,1.5
197307,0.0
197310,1.0
197311,4.0
197312,4.0
197313,4.0
197315,3.5
197317,1.3333333333333333
197321,2.0
197324,4.0
197328,2.6666666666666665
197329,1.0
197337,2.0
197338,2.0
197342,2.5
197343,1.0
197347,2.0
197348,1.0
197351,1.5
197356,3.0
197357,2.0
197358,1.0
197363,1.0
197364,1.3333333333333333
197365,1.0
197369,0.0
197374,4.5
197379,3.5
197383,0.0
197384,1.0
197388,2.3333333333333335
197390,5.0
197396,3.0
197397,3.0
197402,2.75
197403,0.0
197404,3.3333333333333335
197406,2.0
197413,0.0
197414,1.0
197417,1.0
197421,3.0
197422,0.0
197424,2.0
197429,0.0
197432,1.0
197436,1.0
197437,1.0
197444,1.0
197446,2.0
197449,1.0
197450,2.0
197452,0.0
197453,5.0
197454,1.5
197455,2.0
197457,3.0
197458,4.5
197462,3.0
197466,4.5
197467,1.0
197472,11.0
197473,8.5
197476,1.0
197478,4.0
197480,1.25
197485,1.5
197487,0.0
197488,2.5
197492,0.0
197493,1.6666666666666667
197494,6.0
197496,0.0
197499,0.0
197506,5.0
197507,4.0
197509,1.0
197511,1.5
197513,0.0
197514,2.0
197515,1.0
197518,2.0
197519,2.0
197520,5.0
197525,3.3333333333333335
197526,2.0
197530,4.5
197539,1.6666666666666667
197542,2.6666666666666665
197546,2.5
197551,2.0
197557,2.5
197559,2.0
197561,1.0
197569,4.0
197570,9.5
197572,0.0
197574,2.6666666666666665
197578,1.0
197579,0.0
197580,1.0
197582,0.0
197588,2.5
197590,1.5
197591,3.0
197592,0.0
197596,2.3333333333333335
197597,6.0
197598,1.5
197599,0.0
197601,1.0
197603,2.6666666666666665
197604,2.8
197610,2.5
197613,1.0
197614,1.0
197616,2.0
197618,1.0
197627,3.0
197630,2.5
197640,9.0
197648,1.75
197651,0.0
197653,1.0
197655,0.0
197656,3.0
197659,2.0
197660,1.5
197663,4.0
197666,2.0
197672,1.0
197673,1.0
197677,1.5
197682,2.5
197691,0.0
197692,0.0
197696,0.0
197697,2.0
197698,1.0
197701,6.0
197702,2.6666666666666665
197704,1.0
197705,1.0
197706,1.0
197710,2.6666666666666665
197717,0.0
197718,2.6666666666666665
197719,1.0
197720,2.0
197722,1.0
197727,1.0
197729,1.0
197735,0.0
197739,3.0
197740,1.0
197742,2.3333333333333335
197744,1.0
197747,2.0
197748,2.0
197750,1.3333333333333333
197753,3.6666666666666665
197759,2.0
197760,1.5
197767,1.0
197770,1.0
197772,2.5
197778,1.0
197779,3.0
197783,3.5
197788,2.0
197791,1.6666666666666667
197792,3.0
197794,3.0
197795,0.0
197796,2.5
197811,1.0
197812,7.0
197818,1.0
197821,4.5
197825,0.0
197826,1.0
197828,17.5
197833,4.333333333333333
197836,0.0
197838,4.333333333333333
197839,1.6666666666666667
197842,3.5
197845,1.3333333333333333
197846,2.0
197853,10.0
197859,3.0
197861,2.5
197862,4.0
197864,2.0
197865,2.0
197866,2.0
197867,2.3333333333333335
197868,5.0
197869,3.5
197872,5.333333333333333
197877,0.0
197878,3.0
197882,2.0
197884,3.0
197887,0.0
197888,1.0
197890,8.5
197893,2.0
197895,1.0
197897,1.6666666666666667
197898,2.0
197902,1.0
197907,0.0
197908,2.0
197912,2.0
197913,5.0
197919,1.6666666666666667
197920,2.5
197927,0.0
197930,3.3333333333333335
197932,2.0
197935,1.0
197939,9.0
197943,1.0
197946,2.0
197948,1.0
197949,1.0
197953,3.0
197960,1.0
197961,1.5
197962,1.5
197965,0.0
197973,2.0
197976,3.5
197977,3.5
197980,4.0
197981,19.0
197988,1.0
197990,1.5
197998,2.0
197999,3.0
198003,1.0
198006,2.5
198013,1.0
198016,2.0
198018,1.5
198020,1.0
198022,0.0
198027,1.0
198028,3.5
198029,2.0
198031,1.0
198035,1.0
198036,1.0
198043,1.5
198047,4.0
198048,1.5
198051,9.0
198052,1.0
198053,1.0
198055,1.0
198056,2.0
198059,3.6666666666666665
198061,1.0
198062,5.5
198066,3.0
198067,1.0
198070,3.3333333333333335
198071,1.0
198072,1.0
198073,2.5
198074,2.0
198075,0.0
198079,1.6666666666666667
198080,3.5
198081,0.0
198082,0.0
198091,1.0
198092,3.0
198093,2.0
198099,2.0
198106,2.5
198107,5.0
198111,1.0
198113,2.0
198116,5.333333333333333
198123,1.0
198125,2.5
198126,3.0
198127,1.0
198128,0.0
198134,2.0
198136,2.5
198138,2.6666666666666665
198141,1.0
198143,1.0
198145,3.6666666666666665
198154,1.5
198167,1.25
198169,1.0
198171,3.5
198174,4.0
198176,1.0
198180,2.0
198181,0.0
198182,2.0
198183,3.0
198188,0.0
198196,3.0
198198,4.0
198199,4.0
198200,0.0
198207,0.0
198209,1.0
198210,1.0
198213,0.0
198218,3.5
198219,4.333333333333333
198222,0.0
198227,4.666666666666667
198231,1.0
198232,3.2
198234,2.0
198235,1.0
198238,5.5
198239,2.0
198240,1.0
198242,1.0
198243,0.0
198245,4.5
198252,5.333333333333333
198253,0.0
198256,1.5
198259,1.0
198261,1.0
198265,0.0
198276,1.5
198279,1.0
198294,1.0
198296,2.5
198299,1.0
198302,1.5
198314,0.0
198326,1.0
198328,2.6666666666666665
198329,1.5
198330,1.0
198331,4.333333333333333
198332,0.0
198334,3.0
198335,5.0
198336,2.0
198340,0.0
198346,1.0
198351,2.0
198353,1.0
198360,3.0
198362,2.25
198366,2.5
198367,0.0
198368,3.0
198370,4.0
198371,0.0
198378,2.0
198382,2.0
198387,1.0
198388,1.0
198391,1.0
198392,1.0
198395,0.0
198398,1.0
198400,1.0
198406,3.0
198408,2.3333333333333335
198411,1.8
198414,2.0
198420,4.5
198422,2.5
198425,3.0
198426,1.0
198430,3.0
198433,2.5
198434,1.75
198438,1.0
198440,2.0
198449,1.5
198454,0.0
198457,0.0
198458,2.0
198462,2.75
198463,4.0
198465,2.0
198471,4.0
198476,3.0
198481,0.0
198482,2.6
198483,1.0
198487,2.0
198489,4.5
198498,0.0
198502,1.0
198511,2.0
198512,3.5
198516,1.0
198518,2.3333333333333335
198519,3.0
198525,2.0
198526,1.0
198531,1.0
198537,2.3333333333333335
198541,4.0
198543,1.5
198545,1.0
198554,3.0
198555,3.5
198558,3.0
198560,3.0
198562,1.3333333333333333
198565,0.0
198567,3.0
198572,3.5
198577,1.5
198583,1.6666666666666667
198585,3.0
198586,2.5
198587,3.0
198588,3.0
198590,2.5
198596,1.6666666666666667
198600,1.0
198613,1.0
198615,0.0
198618,0.0
198621,2.0
198622,0.0
198623,2.5
198624,2.0
198625,4.0
198628,0.0
198630,1.5
198632,0.0
198633,1.0
198635,0.0
198637,7.0
198638,2.0
198641,2.75
198643,4.0
198648,0.0
198657,2.3333333333333335
198662,1.0
198666,5.5
198672,2.3333333333333335
198674,3.0
198675,2.6666666666666665
198677,1.0
198678,2.0
198679,4.0
198682,0.0
198684,6.0
198685,1.5
198692,2.5
198695,2.0
198697,1.0
198698,1.5
198704,1.0
198705,1.0
198706,1.0
198710,1.5
198713,1.0
198715,1.5
198717,1.0
198723,0.0
198731,1.3333333333333333
198732,3.6666666666666665
198740,1.0
198747,3.0
198751,1.0
198752,1.5
198753,0.0
198755,2.0
198758,2.0
198760,5.5
198761,3.5
198765,1.0
198767,3.5
198772,1.5
198776,3.0
198778,0.0
198782,5.5
198784,2.3333333333333335
198790,2.0
198792,0.0
198794,2.0
198795,1.0
198802,0.0
198809,0.0
198811,0.0
198812,2.5
198819,2.0
198822,2.0
198823,1.0
198825,4.5
198826,1.4
198829,1.5
198831,0.0
198836,0.0
198838,3.0
198840,2.5
198842,1.5
198844,3.5
198850,0.0
198863,3.0
198865,3.0
198866,3.0
198868,1.0
198871,3.5
198873,4.5
198874,0.0
198877,0.0
198883,3.0
198885,4.0
198888,0.0
198889,0.0
198890,2.0
198892,2.0
198896,1.0
198898,1.0
198904,7.0
198907,1.5
198920,1.0
198922,2.0
198925,1.0
198930,0.0
198931,1.0
198933,3.0
198935,2.0
198936,2.5
198939,0.0
198943,2.75
198950,0.0
198951,6.75
198956,1.0
198957,1.5
198958,1.0
198959,1.0
198965,4.666666666666667
198966,4.666666666666667
198968,0.0
198969,0.0
198970,1.0
198972,4.0
198983,2.0
198990,0.0
198991,5.333333333333333
198992,3.5
198995,1.75
198997,2.6666666666666665
198999,0.0
199001,0.0
199007,0.0
199009,1.0
199010,1.2
199012,2.75
199015,1.0
199017,0.0
199019,4.5
199021,1.0
199025,1.0
199026,2.3333333333333335
199028,1.5
199029,1.0
199033,3.3333333333333335
199034,0.0
199035,3.0
199037,0.0
199038,0.0
199039,1.5
199041,2.5
199042,0.0
199046,3.0
199049,1.0
199050,2.5
199051,1.0
199052,0.0
199053,1.0
199055,1.6666666666666667
199057,0.0
199061,1.0
199063,0.0
199064,6.0
199067,0.0
199070,0.0
199075,2.75
199076,0.0
199081,2.0
199085,0.0
199087,2.0
199088,3.5
199091,2.0
199094,0.0
199095,1.0
199096,2.5
199099,0.0
199100,4.0
199101,2.3333333333333335
199102,2.0
199103,2.0
199104,1.0
199108,3.5
199110,2.0
199112,1.0
199115,1.5
199120,2.0
199121,1.0
199122,3.0
199129,4.0
199132,1.6666666666666667
199133,4.0
199135,0.0
199146,2.4
199147,2.5
199152,1.0
199153,1.5
