,term,idfscore
16800,60hz,9.117256046452557
16801,mobility,8.018643757784446
16802,rollbar,9.117256046452557
16803,ncl,9.117256046452557
16804,melborn,8.424108865892611
16805,aluminio,9.117256046452557
16806,ferroker,8.424108865892611
16807,allamerican,8.424108865892611
16808,sifter,9.117256046452557
16809,dvid,9.117256046452557
16810,inseries,9.117256046452557
16811,scotchgard,8.424108865892611
16812,100bag,9.117256046452557
16813,gamma,8.424108865892611
16814,swg4hds,9.117256046452557
16815,enigmaz,9.117256046452557
16816,caserta,8.018643757784446
16817,placid,9.117256046452557
16818,saddlebrook,8.018643757784446
16819,drag,9.117256046452557
16820,10cube,9.117256046452557
16821,purse,9.117256046452557
16822,trapeze,8.424108865892611
16823,greenyellow,9.117256046452557
16824,m624,9.117256046452557
16825,stx,9.117256046452557
16826,perth,9.117256046452557
16827,s2,9.117256046452557
16828,redcore,9.117256046452557
16829,2nightstand,9.117256046452557
16830,rj,9.117256046452557
16831,dripod,9.117256046452557
16832,drieaz,9.117256046452557
16833,crue,9.117256046452557
16834,buffet,7.507818134018456
16835,naturepro,9.117256046452557
16836,jumilla,9.117256046452557
16837,colorspot,9.117256046452557
16838,wh,8.424108865892611
16839,h38,9.117256046452557
16840,hdgg52,8.018643757784446
16841,dander,9.117256046452557
16842,tolerant,9.117256046452557
16843,drought,9.117256046452557
16844,3column,9.117256046452557
16845,dfu,8.018643757784446
16846,pretaped,8.424108865892611
16847,hebrides,9.117256046452557
16848,gregory,9.117256046452557
16849,northwest,8.424108865892611
16850,cuadrado,9.117256046452557
16851,swingclosed,9.117256046452557
16852,spindletop,9.117256046452557
16853,courbet,9.117256046452557
16854,quotflowering,9.117256046452557
16855,gustave,9.117256046452557
16856,flowersquot,9.117256046452557
16857,rhlh,9.117256046452557
16858,cr238,9.117256046452557
16859,21x345x24,8.018643757784446
16860,145piece,9.117256046452557
16861,39compartment,9.117256046452557
16862,nc,8.424108865892611
16863,tale,9.117256046452557
16864,astoria,8.424108865892611
16865,pullchain,9.117256046452557
16866,nettingdiscontinued,9.117256046452557
16867,1125x30x025,9.117256046452557
16868,homepro,8.424108865892611
16869,300k,9.117256046452557
16870,weatherstripping,9.117256046452557
16871,metalhalide,9.117256046452557
16872,hdgwn13,7.507818134018456
16873,hdgwn03,9.117256046452557
16874,petguard,9.117256046452557
16875,bridgehampton,9.117256046452557
16876,tikka,9.117256046452557
16877,squirt,9.117256046452557
16878,magazinefile,9.117256046452557
16879,6slot,9.117256046452557
16880,carmelo,9.117256046452557
16881,notepad,9.117256046452557
16882,75pieces,9.117256046452557
16883,standon,9.117256046452557
16884,30spacecircuit,9.117256046452557
16885,bus,9.117256046452557
16886,bugle,8.424108865892611
16887,shadesdiscontinued,8.018643757784446
16888,alina,9.117256046452557
16889,midland,9.117256046452557
16890,sunheater,9.117256046452557
16891,streak,8.424108865892611
16892,mq520,8.018643757784446
16893,humus,9.117256046452557
16894,6gram,9.117256046452557
16895,wf110,9.117256046452557
16896,wanderer,9.117256046452557
16897,teyx,9.117256046452557
16898,bundlediscontinued,9.117256046452557
16899,230v60hz,9.117256046452557
16900,reducerbaby,7.507818134018456
16901,niagara,9.117256046452557
16902,ultrahighefficiency,8.424108865892611
16903,stealth,9.117256046452557
16904,conveniently,9.117256046452557
16905,warranty,8.018643757784446
16906,whistler,9.117256046452557
16907,20jet,8.424108865892611
16908,bwh,9.117256046452557
16909,dictionary,9.117256046452557
16910,2stools,9.117256046452557
16911,slidelock,7.171345897397243
16912,lightside,9.117256046452557
16913,linx,9.117256046452557
16914,interesting,8.424108865892611
16915,stan1407,9.117256046452557
16916,spongez,8.424108865892611
16917,directbrand,9.117256046452557
16918,ao,9.117256046452557
16919,bakedon,9.117256046452557
16920,cwtf35Ã»Ã²3,9.117256046452557
16921,ppu718,9.117256046452557
16922,3pin,9.117256046452557
16923,standalone,9.117256046452557
16924,azzaria,9.117256046452557
16925,remedy,8.424108865892611
16926,dcve,9.117256046452557
16927,airadhesive,9.117256046452557
16928,chromolux,9.117256046452557
16929,elmo,9.117256046452557
16930,celebrity,8.018643757784446
16931,bladder,8.018643757784446
16932,ohug,8.424108865892611
16933,hlamppreliant,9.117256046452557
16934,g24q1energy,9.117256046452557
16935,remodeling,9.117256046452557
16936,lester,8.424108865892611
16937,antiwrap,9.117256046452557
16938,get,8.018643757784446
16939,else,9.117256046452557
16940,something,9.117256046452557
16941,9speed,9.117256046452557
16942,beater,9.117256046452557
16943,knobware,9.117256046452557
16944,incandescenthalogen,9.117256046452557
16945,securitysafetyfloodspotpatioyard,9.117256046452557
16946,500amp,8.424108865892611
16947,32x9875x10,9.117256046452557
16948,io,9.117256046452557
16949,phos,9.117256046452557
16950,desktable,9.117256046452557
16951,man2max,9.117256046452557
16952,100case,9.117256046452557
16953,paperboard,9.117256046452557
16954,readyhang,9.117256046452557
16955,fulflo,9.117256046452557
16956,saffron,9.117256046452557
16957,tresanti,9.117256046452557
16958,corrugrip,9.117256046452557
16959,vestjacket,9.117256046452557
16960,ozark,8.424108865892611
16961,puleo,8.424108865892611
16962,mig,8.424108865892611
16963,n4803,9.117256046452557
16964,inwidex,8.424108865892611
16965,hdgsrdst225,9.117256046452557
16966,darfield,9.117256046452557
16967,brofa,9.117256046452557
16968,albany,9.117256046452557
16969,42circuit,8.018643757784446
16970,42space,8.424108865892611
16971,sara39s,9.117256046452557
16972,thermohygrometermoisture,9.117256046452557
16973,walldiscontinued,9.117256046452557
16974,adjustabledirectional,9.117256046452557
16975,16volt,9.117256046452557
16976,chaser,9.117256046452557
16977,scare,8.424108865892611
16978,centerbased,9.117256046452557
16979,circuitsdiscontinued,9.117256046452557
16980,durasoak,9.117256046452557
16981,48amp,9.117256046452557
16982,bonfire,9.117256046452557
16983,33x2114x814,9.117256046452557
16984,emberdiscontinued,9.117256046452557
16985,21916x3512x958,9.117256046452557
16986,ecopure,9.117256046452557
16987,orton,9.117256046452557
16988,randy,9.117256046452557
16989,12pocket,9.117256046452557
16990,rm52000,9.117256046452557
16991,olivia,9.117256046452557
16992,60light,8.424108865892611
16993,mens,9.117256046452557
16994,sledmate,9.117256046452557
16995,cyron,9.117256046452557
16996,trinidad,9.117256046452557
16997,luma,8.424108865892611
16998,145watt,9.117256046452557
16999,parkside,9.117256046452557
17000,meltwater,9.117256046452557
17001,edenvale,9.117256046452557
17002,300v,9.117256046452557
17003,sylvestre,8.018643757784446
17004,statuary,9.117256046452557
17005,lakes,9.117256046452557
17006,medford,9.117256046452557
17007,m3901,9.117256046452557
17008,heavyweight,9.117256046452557
17009,showertub,9.117256046452557
17010,caregiver,9.117256046452557
17011,ultomato,9.117256046452557
17012,closedconfirm,9.117256046452557
17013,145qt,9.117256046452557
17014,topmounted,9.117256046452557
17015,canopydiscontinued,9.117256046452557
17016,gingerland,9.117256046452557
17017,rottelo,9.117256046452557
17018,wlid,9.117256046452557
17019,pekoe,9.117256046452557
17020,heavywall,9.117256046452557
17021,bombe,8.424108865892611
17022,39piece,8.424108865892611
17023,barricade,8.424108865892611
17024,mz,8.424108865892611
17025,commander,9.117256046452557
17026,gracious,9.117256046452557
17027,fullfold,9.117256046452557
17028,co2,8.424108865892611
17029,monitordata,9.117256046452557
17030,tailpipe,9.117256046452557
17031,expander,8.424108865892611
17032,ar600,8.424108865892611
17033,verdant,9.117256046452557
17034,330f7,9.117256046452557
17035,nutty,9.117256046452557
17036,hardcap,9.117256046452557
17037,2deep,8.018643757784446
17038,marona,9.117256046452557
17039,824x58,9.117256046452557
17040,ppf49,9.117256046452557
17041,5c42,9.117256046452557
17042,wnba127d,9.117256046452557
17043,wnba,8.018643757784446
17044,los,8.424108865892611
17045,angeles,8.424108865892611
17046,ekbinnovations,9.117256046452557
17047,deming,8.424108865892611
17048,dreamland,8.424108865892611
17049,runabout,9.117256046452557
17050,ovalyn,9.117256046452557
17051,trestle,8.424108865892611
17052,fillmore,8.424108865892611
17053,30jet,8.018643757784446
17054,bakersfield,9.117256046452557
17055,broadrange,9.117256046452557
17056,lifelux,9.117256046452557
17057,oscillation,9.117256046452557
17058,2flute,9.117256046452557
17059,slender,9.117256046452557
17060,checkolite,8.424108865892611
17061,tite,9.117256046452557
17062,rap200gdiscontinued,9.117256046452557
17063,aerosoldiscontinued,9.117256046452557
17064,buyer,7.171345897397243
17065,eztraks,9.117256046452557
17066,bufferpolisher,9.117256046452557
17067,treviso,8.424108865892611
17068,intuitive,9.117256046452557
17069,westhaven,9.117256046452557
17070,farmstead,9.117256046452557
17071,kinky,9.117256046452557
17072,suggestion,8.424108865892611
17073,magna,8.424108865892611
17074,patterndiscontinued,9.117256046452557
17075,dehumidifierdiscontinued,8.424108865892611
17076,stag,9.117256046452557
17077,violet,6.5523066889910195
17078,pillar,7.730961685332666
17079,rodeo,9.117256046452557
17080,decotape,7.325496577224501
17081,cleanse,9.117256046452557
17082,icing,8.424108865892611
17083,preserver,8.424108865892611
17084,quiklok,9.117256046452557
17085,underbench,9.117256046452557
17086,reciprocal,9.117256046452557
17087,mother39s,9.117256046452557
17088,flattop,9.117256046452557
17089,12Ã¥Â¡,8.424108865892611
17090,10tine,9.117256046452557
17091,bedding,9.117256046452557
17092,wb,8.424108865892611
17093,aster,8.424108865892611
17094,aris,9.117256046452557
17095,flickering,8.424108865892611
17096,crossbow,9.117256046452557
17097,15hole,8.018643757784446
17098,corundum,9.117256046452557
17099,200pieces,9.117256046452557
17100,scissors,8.018643757784446
17101,fusilli,8.424108865892611
17102,3nled,6.632349396664556
17103,g13,6.814670953458511
17104,bushdiscontinued,9.117256046452557
17105,jhandle,9.117256046452557
17106,thruster,8.018643757784446
17107,aldridge,7.730961685332666
17108,muskoka,7.507818134018456
17109,bling,9.117256046452557
17110,sunglass,8.424108865892611
17111,gli,9.117256046452557
17112,0080gauge,9.117256046452557
17113,kensall,9.117256046452557
17114,1zipper,9.117256046452557
17115,lynwood,8.424108865892611
17116,bramley,9.117256046452557
17117,saint,9.117256046452557
17118,lthiumion,9.117256046452557
17119,charging,9.117256046452557
17120,prewire,9.117256046452557
17121,evb32h18,9.117256046452557
17122,evb32h25,9.117256046452557
17123,grohsafe,9.117256046452557
17124,sheamus,9.117256046452557
17125,optivision,9.117256046452557
17126,2325x345x01875,9.117256046452557
17127,doormat,9.117256046452557
17128,microbial,9.117256046452557
17129,frazier,9.117256046452557
17130,mouldable,9.117256046452557
17131,sugru,9.117256046452557
17132,balstrade,9.117256046452557
17133,brookhaven,9.117256046452557
17134,ape1,9.117256046452557
17135,semicassette,8.018643757784446
17136,galveston,9.117256046452557
17137,stopslow,9.117256046452557
17138,uncle,9.117256046452557
17139,ian39s,9.117256046452557
17140,veradek,9.117256046452557
17141,hir2,9.117256046452557
17142,areca,9.117256046452557
17143,bituthene,9.117256046452557
17144,newburgh,9.117256046452557
17145,wayland,9.117256046452557
17146,tile854,9.117256046452557
17147,ribbit,9.117256046452557
17148,mauricio,9.117256046452557
17149,mobilegro,9.117256046452557
17150,oakxtra,9.117256046452557
17151,blacksmith,8.018643757784446
17152,flowsensor,8.424108865892611
17153,7stage,8.018643757784446
17154,daylesford,9.117256046452557
17155,m420,9.117256046452557
17156,sockets,9.117256046452557
17157,targetclean,8.424108865892611
17158,ftw,9.117256046452557
17159,vert,9.117256046452557
17160,440d7,9.117256046452557
17161,song,9.117256046452557
17162,pfc59,9.117256046452557
17163,53stitch,9.117256046452557
17164,gln38,9.117256046452557
17165,at3600l,9.117256046452557
17166,audiotechnica,9.117256046452557
17167,stylus,9.117256046452557
17168,milford,8.018643757784446
17169,camlock,9.117256046452557
17170,englishspanishfrench,9.117256046452557
17171,parial,9.117256046452557
17172,pozi,8.424108865892611
17173,blackcharcoal,9.117256046452557
17174,0471070070a,9.117256046452557
17175,d7,9.117256046452557
17176,plumbago,9.117256046452557
17177,crash,9.117256046452557
17178,70light,9.117256046452557
17179,caraco,9.117256046452557
17180,coliseo,9.117256046452557
17181,louisianalafayette,9.117256046452557
17182,lee,8.018643757784446
17183,mosser,8.018643757784446
17184,pa3,9.117256046452557
17185,adonis,9.117256046452557
17186,viastone,9.117256046452557
17187,sul,9.117256046452557
17188,sunfan,9.117256046452557
17189,airpot,9.117256046452557
17190,axiom,9.117256046452557
17191,kintrex,9.117256046452557
17192,ip67,9.117256046452557
17193,vandltop,9.117256046452557
17194,sacrificial,9.117256046452557
17195,gampb,9.117256046452557
17196,claus,8.424108865892611
17197,cliks,9.117256046452557
17198,atc,8.424108865892611
17199,amador,9.117256046452557
17200,e8,9.117256046452557
17201,burgundysage,9.117256046452557
17202,kul,9.117256046452557
17203,teagen,9.117256046452557
17204,panelstacked,9.117256046452557
17205,delex,9.117256046452557
17206,passell,9.117256046452557
17207,strattan,9.117256046452557
17208,mousse,9.117256046452557
17209,170a2,9.117256046452557
17210,distant,9.117256046452557
17211,niebla,7.507818134018456
17212,kaylon,9.117256046452557
17213,pininhead,9.117256046452557
17214,76cc,9.117256046452557
17215,easyedge,9.117256046452557
17216,bominable,9.117256046452557
17217,oxymappro,9.117256046452557
17218,ox2550kc,9.117256046452557
17219,cmr,9.117256046452557
17220,pitcher,8.018643757784446
17221,dylan,9.117256046452557
17222,m12125,9.117256046452557
17223,liddup,9.117256046452557
17224,lboxx1,8.424108865892611
17225,zmodo,9.117256046452557
17226,standdiscontinued,7.730961685332666
17227,snowflakes,9.117256046452557
17228,71piece,9.117256046452557
17229,fort,9.117256046452557
17230,appleton,9.117256046452557
17231,tawny,9.117256046452557
17232,honorable,9.117256046452557
17233,gigatent,9.117256046452557
17234,waluminum,9.117256046452557
17235,nonswivel,9.117256046452557
17236,sandra,9.117256046452557
17237,fabu,9.117256046452557
17238,w212ss,9.117256046452557
17239,hotspot,9.117256046452557
17240,k5,9.117256046452557
17241,aasize,9.117256046452557
17242,15volt,8.424108865892611
17243,leilani,9.117256046452557
17244,68yr28701,9.117256046452557
17245,firefly,9.117256046452557
17246,senze,9.117256046452557
17247,sussex,8.424108865892611
17248,furry,8.424108865892611
17249,schnauzer,9.117256046452557
17250,silkscreen,9.117256046452557
17251,wisten,9.117256046452557
17252,50pint,8.424108865892611
17253,merili,9.117256046452557
17254,260pack,8.424108865892611
17255,scentaway,9.117256046452557
17256,277cc,9.117256046452557
17257,euserc,7.730961685332666
17258,nonge,9.117256046452557
17259,814teeth,9.117256046452557
17260,eveready,9.117256046452557
17261,ecl,9.117256046452557
17262,12d,9.117256046452557
17263,bellevue,6.920031469116337
17264,eternity,7.730961685332666
17265,adams,9.117256046452557
17266,34compartment,9.117256046452557
17267,morella,9.117256046452557
17268,cincinnati,8.018643757784446
17269,p0579,9.117256046452557
17270,kaiser,8.424108865892611
17271,meranti,9.117256046452557
17272,17x42x12,9.117256046452557
17273,guy,9.117256046452557
17274,dolls,9.117256046452557
17275,milpero,8.424108865892611
17276,michigan,7.171345897397243
17277,hvacr,9.117256046452557
17278,sandbag,9.117256046452557
17279,comfortable,7.730961685332666
17280,artistry,8.424108865892611
17281,15minute,9.117256046452557
17282,envypet,9.117256046452557
17283,duraplay,9.117256046452557
17284,do,9.117256046452557
17285,highpressure,9.117256046452557
17286,750va,8.424108865892611
17287,extrawide,8.018643757784446
17288,singlecapacitor,9.117256046452557
17289,700b5,9.117256046452557
17290,batterydiscontinued,9.117256046452557
17291,s3903,9.117256046452557
17292,basins,8.424108865892611
17293,chessman,9.117256046452557
17294,staunton,9.117256046452557
17295,orangeblack,9.117256046452557
17296,helixhitemp,8.018643757784446
17297,mendham,9.117256046452557
17298,2audio,7.507818134018456
17299,6color,9.117256046452557
17300,poppet,9.117256046452557
17301,transplanter,9.117256046452557
17302,6speed,9.117256046452557
17303,nesting,9.117256046452557
17304,hotelstyle,9.117256046452557
17305,dormer,9.117256046452557
17306,raja,9.117256046452557
17307,180watt,9.117256046452557
17308,t21,8.424108865892611
17309,bloklok,8.018643757784446
17310,4850watt,9.117256046452557
17311,propanegas,9.117256046452557
17312,atlantis,9.117256046452557
17313,m442,9.117256046452557
17314,litepuff,8.424108865892611
17315,575x345x575,9.117256046452557
17316,danfoss,9.117256046452557
17317,copy,9.117256046452557
17318,binford,7.171345897397243
17319,compress,9.117256046452557
17320,crc,9.117256046452557
17321,hdgy13d,7.507818134018456
17322,speedwall,8.018643757784446
17323,7hour,9.117256046452557
17324,lbracket,9.117256046452557
17325,everydrop,7.507818134018456
17326,qseries,9.117256046452557
17327,grillout,9.117256046452557
17328,lob,7.507818134018456
17329,s4,9.117256046452557
17330,otterbox,8.424108865892611
17331,melissa,9.117256046452557
17332,maxcor,6.409205845350346
17333,claire,8.424108865892611
17334,idealarc,9.117256046452557
17335,interstate,9.117256046452557
17336,cca,9.117256046452557
17337,235in,6.172817067286116
17338,ise,9.117256046452557
17339,ridgeway,9.117256046452557
17340,versagate,9.117256046452557
17341,90pack,9.117256046452557
17342,gpf128,9.117256046452557
17343,f250f550,9.117256046452557
17344,crew,8.018643757784446
17345,hdgwn49,7.0378145047727205
17346,nonul,9.117256046452557
17347,folex,9.117256046452557
17348,europa,8.018643757784446
17349,seeddiscontinued,8.424108865892611
17350,nashua,7.730961685332666
17351,aladdin,9.117256046452557
17352,3x90,9.117256046452557
17353,1034x1912x2218,6.814670953458511
17354,fillisterhead,9.117256046452557
17355,33x9x22,9.117256046452557
17356,tectonite,9.117256046452557
17357,multicraft,8.424108865892611
17358,holmdel,8.424108865892611
17359,amethyst,6.409205845350346
17360,mq53,7.507818134018456
17361,aleco,9.117256046452557
17362,rk5,9.117256046452557
17363,250v,9.117256046452557
17364,10bag,8.424108865892611
17365,bluworld,6.719360773654186
17366,nojoqui,7.730961685332666
17367,hardietrim,8.018643757784446
17368,clairette,9.117256046452557
17369,oklahoma,7.507818134018456
17370,counterbrite,9.117256046452557
17371,filemetal,9.117256046452557
17372,recipro,9.117256046452557
17373,hidielectric,9.117256046452557
17374,smartfill,9.117256046452557
17375,arrester,7.507818134018456
17376,minirester,8.018643757784446
17377,neville,9.117256046452557
17378,e620,9.117256046452557
17379,tattletale,9.117256046452557
17380,dilexksn,7.325496577224501
17381,catv,8.424108865892611
17382,polyvinyl,7.507818134018456
17383,blackeyed,9.117256046452557
17384,ringerdiscontinued,8.424108865892611
17385,brassbronze,9.117256046452557
17386,grandior,8.424108865892611
17387,mound,9.117256046452557
17388,chikara,9.117256046452557
17389,ginsu,9.117256046452557
17390,lv76lab,9.117256046452557
17391,sd1,8.424108865892611
17392,powerstud,7.730961685332666
17393,mq144,8.018643757784446
17394,boysenberry,8.018643757784446
17395,htc,9.117256046452557
17396,vroller,9.117256046452557
17397,don39t,9.117256046452557
17398,ask,9.117256046452557
17399,credit,9.117256046452557
17400,harrisburg,8.424108865892611
17401,ecosteamvac,9.117256046452557
17402,polti,8.424108865892611
17403,inky,9.117256046452557
17404,hl10,9.117256046452557
17405,handset,9.117256046452557
17406,wearstrip,8.018643757784446
17407,backsaver,9.117256046452557
17408,27m,9.117256046452557
17409,cotto,8.424108865892611
17410,ukf8001,7.730961685332666
17411,caliper,7.507818134018456
17412,money,9.117256046452557
17413,tenant,9.117256046452557
17414,irritape,9.117256046452557
17415,lv25,9.117256046452557
17416,copolymer,9.117256046452557
17417,rj12,8.424108865892611
17418,prewound,8.424108865892611
17419,369pack,9.117256046452557
17420,flobrush,8.018643757784446
17421,extendaflo,8.018643757784446
17422,4500mah,9.117256046452557
17423,3watt,8.424108865892611
17424,superwinch,7.0378145047727205
17425,forward,9.117256046452557
17426,18x96x24,8.018643757784446
17427,floating,8.424108865892611
17428,stoneplus,8.018643757784446
17429,fila,8.018643757784446
17430,pmi,8.424108865892611
17431,0Ã¥Â¡,9.117256046452557
17432,3600pack,8.018643757784446
17433,0086gauge,9.117256046452557
17434,320carton,9.117256046452557
17435,icustomrug,8.424108865892611
17436,alcohol,9.117256046452557
17437,enrich,9.117256046452557
17438,4tooth,9.117256046452557
17439,latexdipped,9.117256046452557
17440,autodialer,9.117256046452557
17441,knot,7.730961685332666
17442,powergrip,9.117256046452557
17443,lawnsprinkler,9.117256046452557
17444,quickprime,9.117256046452557
17445,51piece,8.424108865892611
17446,stacker,8.424108865892611
17447,5packages,9.117256046452557
17448,atrix,9.117256046452557
17449,mach,9.117256046452557
17450,aircooled,8.424108865892611
17451,ecogen,9.117256046452557
17452,pinlock,9.117256046452557
17453,45jet,8.018643757784446
17454,mood,8.018643757784446
17455,cabinetjet,8.018643757784446
17456,waterstoring,9.117256046452557
17457,pfc15,9.117256046452557
17458,smileys,9.117256046452557
17459,polytape,9.117256046452557
17460,7c16,9.117256046452557
17461,f1b,7.325496577224501
17462,boomerang,9.117256046452557
17463,alexandra39s,9.117256046452557
17464,intruder,9.117256046452557
17465,multiapplication,9.117256046452557
17466,aperture,7.730961685332666
17467,sc147,9.117256046452557
17468,edo,7.325496577224501
17469,schock,7.325496577224501
17470,ironcat,8.424108865892611
17471,welding,6.632349396664556
17472,bog,6.478198716837298
17473,slam,9.117256046452557
17474,pmd45,7.730961685332666
17475,laton,9.117256046452557
17476,padova,8.424108865892611
17477,gripvac,8.424108865892611
17478,615p,9.117256046452557
17479,fleet,9.117256046452557
17480,elementz,7.730961685332666
17481,730f5,8.018643757784446
17482,teastained,9.117256046452557
17483,hdgwn40,9.117256046452557
17484,mirrordiscontinued,7.730961685332666
17485,edenpure,9.117256046452557
17486,wallhugger,9.117256046452557
17487,grail,9.117256046452557
17488,rondo,7.171345897397243
17489,rimini,9.117256046452557
17490,totem,9.117256046452557
17491,dualmode,9.117256046452557
17492,25x22x93125,8.424108865892611
17493,makeover,7.730961685332666
17494,diffuse,9.117256046452557
17495,wallscapes,9.117256046452557
17496,greenway,9.117256046452557
17497,6piecesdiscontinued,7.730961685332666
17498,toeboard,7.730961685332666
17499,zorbx,9.117256046452557
17500,i3850,9.117256046452557
17501,6ca,9.117256046452557
17502,esthetique,9.117256046452557
17503,salon,9.117256046452557
17504,anuuel,9.117256046452557
17505,libre,9.117256046452557
17506,missouri,7.730961685332666
17507,fathead,7.325496577224501
17508,n1005,9.117256046452557
17509,leftright,8.424108865892611
17510,57bottle,9.117256046452557
17511,tsurugi,7.0378145047727205
17512,bic05,7.507818134018456
17513,shabby,7.507818134018456
17514,packer,7.507818134018456
17515,touchclean,9.117256046452557
17516,sim,9.117256046452557
17517,zucchini,7.507818134018456
17518,squash,7.507818134018456
17519,spiceberry,8.424108865892611
17520,college,5.620748484986076
17521,lawnmower,8.424108865892611
17522,10w30,8.424108865892611
17523,klik,8.424108865892611
17524,klak,8.424108865892611
17525,9panel,7.730961685332666
17526,xvi,9.117256046452557
17527,160mm,8.424108865892611
17528,arcstick,9.117256046452557
17529,softwall,8.018643757784446
17530,warhol,9.117256046452557
17531,50circuit,9.117256046452557
17532,typebr,9.117256046452557
17533,kaden,9.117256046452557
17534,singleseam,8.018643757784446
17535,paloma,9.117256046452557
17536,zanzibar,7.730961685332666
17537,pexrite,9.117256046452557
17538,backguard,9.117256046452557
17539,epilator,8.424108865892611
17540,rajah,9.117256046452557
17541,pls,7.730961685332666
17542,150cc,9.117256046452557
17543,20gpm,8.424108865892611
17544,2200psi,9.117256046452557
17545,cantour,8.424108865892611
17546,microparticleodor,8.424108865892611
17547,stabilize,8.424108865892611
17548,sous,9.117256046452557
17549,42piece,9.117256046452557
17550,arctice,9.117256046452557
17551,thinner,8.424108865892611
17552,modera,9.117256046452557
17553,ltype,9.117256046452557
17554,15mm,9.117256046452557
17555,shelfsupport,7.730961685332666
17556,verticallyhung,9.117256046452557
17557,cathrine,9.117256046452557
17558,r80,7.507818134018456
17559,thermaflex,6.632349396664556
17560,mke,8.018643757784446
17561,togglelock,9.117256046452557
17562,symmetrix,7.507818134018456
17563,downlighting,9.117256046452557
17564,wnba083d,9.117256046452557
17565,typefse,9.117256046452557
17566,sunheat,6.632349396664556
17567,cuttofits,9.117256046452557
17568,bowman,8.424108865892611
17569,8clamp,9.117256046452557
17570,curad,8.424108865892611
17571,academy,7.0378145047727205
17572,wallbath,6.920031469116337
17573,wsntl,9.117256046452557
17574,fumigate,9.117256046452557
17575,foggers,9.117256046452557
17576,mets,8.424108865892611
17577,nv,8.424108865892611
17578,consumption,8.018643757784446
17579,a1102a,9.117256046452557
17580,stemmount,9.117256046452557
17581,wirein,9.117256046452557
17582,350f7,9.117256046452557
17583,2057a,9.117256046452557
17584,reef,8.018643757784446
17585,stance,9.117256046452557
17586,wrist,9.117256046452557
17587,allentown,9.117256046452557
17588,par30ln,9.117256046452557
17589,hdgwn52d,8.018643757784446
17590,fixtures,9.117256046452557
17591,stylediscontinued,9.117256046452557
17592,uniden,9.117256046452557
17593,iluv,7.507818134018456
17594,angeled,9.117256046452557
17595,bamboodark,8.424108865892611
17596,intakeexhaust,8.424108865892611
17597,011sandalwood,9.117256046452557
17598,multicube,9.117256046452557
17599,hannah,9.117256046452557
17600,65count,9.117256046452557
17601,globetrotter,8.018643757784446
17602,160position,9.117256046452557
17603,tag,9.117256046452557
17604,hdgg34,8.424108865892611
17605,1000amp,9.117256046452557
17606,13phase,9.117256046452557
17607,arabella,9.117256046452557
17608,in18tpi,9.117256046452557
17609,boulder,7.171345897397243
17610,48000watt,9.117256046452557
17611,bigboy,9.117256046452557
17612,cleanndip,8.424108865892611
17613,27x345x24,7.325496577224501
17614,630f7,9.117256046452557
17615,trousdale,9.117256046452557
17616,wisdom,8.424108865892611
17617,hometrax,8.424108865892611
17618,singlehole,7.507818134018456
17619,nutritional,9.117256046452557
17620,shaverdiscontinued,8.424108865892611
17621,pantone,8.424108865892611
17622,mycolor,8.424108865892611
17623,paintdiscontinued,7.730961685332666
17624,35oz,8.424108865892611
17625,hydrolock,8.018643757784446
17626,158in,9.117256046452557
17627,commerical,9.117256046452557
17628,ottomans,9.117256046452557
17629,textile,9.117256046452557
17630,quietwall,9.117256046452557
17631,proofing,9.117256046452557
17632,cellperf,9.117256046452557
17633,h479,9.117256046452557
17634,afinia,7.171345897397243
17635,warner,6.814670953458511
17636,bdk,6.814670953458511
17637,ballandclaw,9.117256046452557
17638,makena,8.424108865892611
17639,910mah36volt,9.117256046452557
17640,27000watt,9.117256046452557
17641,hlevel,8.424108865892611
17642,dorsey,9.117256046452557
17643,climax,6.026213593094241
17644,ellia,9.117256046452557
17645,quasar,7.325496577224501
17646,f5a,9.117256046452557
17647,manufacturer,8.424108865892611
17648,mowersdiscontinued,9.117256046452557
17649,hdcnt20,9.117256046452557
17650,westbury,8.424108865892611
17651,204pack,9.117256046452557
17652,farberware,6.920031469116337
17653,ultraseal,9.117256046452557
17654,25quart,9.117256046452557
17655,a46rbf,8.424108865892611
17656,sc153,8.018643757784446
17657,duncan,9.117256046452557
17658,minusa2,8.424108865892611
17659,vento,7.730961685332666
17660,48mah3volt,9.117256046452557
17661,salishan,9.117256046452557
17662,1head,8.018643757784446
17663,shiplap,8.018643757784446
17664,7piecebox,9.117256046452557
17665,felicity,7.730961685332666
17666,1globe,9.117256046452557
17667,bathlight,8.424108865892611
17668,plews,7.730961685332666
17669,ultraview,7.730961685332666
17670,lv50vrd,9.117256046452557
17671,modero,8.018643757784446
17672,flaxmere,9.117256046452557
17673,pristine,9.117256046452557
17674,tozetto,8.424108865892611
17675,gaiden,9.117256046452557
17676,lenticular,9.117256046452557
17677,lantana,7.171345897397243
17678,680d6,8.018643757784446
17679,pl6,8.018643757784446
17680,parcel,8.424108865892611
17681,wf401,9.117256046452557
17682,visitor,9.117256046452557
17683,overeasing,9.117256046452557
17684,levant,9.117256046452557
17685,deepwell,9.117256046452557
17686,caledonia,9.117256046452557
17687,bon,9.117256046452557
17688,cosma,9.117256046452557
17689,yellowmulti,9.117256046452557
17690,mgp100,8.018643757784446
17691,nontelescoping,7.171345897397243
17692,13tread,9.117256046452557
