,term,qfscore
5473,x22,0.00031909559192232304
5474,tol,0.00031909559192232304
5475,flora,0.0027806901581802434
5476,lgf6tc,0.0027806901581802434
5477,tracerse,0.0011396271140082966
5478,forever,0.00031909559192232304
5479,yelloe,0.00031909559192232304
5480,safet,0.00031909559192232304
5481,elctric,0.00031909559192232304
5482,md,0.004148242694990199
5483,logs,0.00031909559192232304
5484,12x36,0.002233669143456261
5485,ell,0.00031909559192232304
5486,bent,0.0008661166066463053
5487,ragne,0.0011396271140082966
5488,roto,0.0027806901581802434
5489,lamate,0.0008661166066463053
5490,sweenys,0.0019601586360942697
5491,mole,0.0019601586360942697
5492,gopher,0.0019601586360942697
5493,repelant,0.0019601586360942697
5494,antivibration,0.00031909559192232304
5495,arabesque,0.0030542006655422346
5496,swan,0.0030542006655422346
5497,rg6,0.002233669143456261
5498,connecto,0.0016866481287322788
5499,electriv,0.0005926060992843141
5500,lincoln,0.002233669143456261
5501,welding,0.006883347768610111
5502,suspender,0.0030542006655422346
5503,overall,0.0030542006655422346
5504,rooster,0.0008661166066463053
5505,navajo,0.0016866481287322788
5506,kb3,0.0008661166066463053
5507,deerfield,0.0016866481287322788
5508,hd034,0.002507179650818252
5509,honeycomb,0.0005926060992843141
5510,furiture,0.00031909559192232304
5511,mission,0.00031909559192232304
5512,prarie,0.00031909559192232304
5513,camber,0.00031909559192232304
5514,burnt,0.0014131376213702875
5515,mirr,0.00031909559192232304
5516,nativity,0.0030542006655422346
5517,scene,0.002507179650818252
5518,ethernet,0.004148242694990199
5519,orbital,0.002233669143456261
5520,sanding,0.0016866481287322788
5521,disck,0.0016866481287322788
5522,quickrete,0.00031909559192232304
5523,baf,0.00031909559192232304
5524,liminate,0.00031909559192232304
5525,gtxworks,0.0019601586360942697
5526,barenbrug,0.0016866481287322788
5527,inst,0.00031909559192232304
5528,securty,0.002233669143456261
5529,supression,0.0011396271140082966
5530,1gang,0.0011396271140082966
5531,boom,0.0019601586360942697
5532,sealing,0.00031909559192232304
5533,slrd,0.0027806901581802434
5534,sled,0.0019601586360942697
5535,10ft,0.0011396271140082966
5536,geld,0.0033277111729042258
5537,enfineered,0.0019601586360942697
5538,presure,0.0005926060992843141
5539,southwire,0.0014131376213702875
5540,mpr,0.002507179650818252
5541,shevlving,0.0016866481287322788
5542,gimmble,0.0005926060992843141
5543,wshelves,0.002233669143456261
5544,calk,0.0014131376213702875
5545,mmodel,0.002507179650818252
5546,westbrass,0.00031909559192232304
5547,controle,0.0016866481287322788
5548,michigan,0.002233669143456261
5549,pol,0.0014131376213702875
5550,sandstone,0.003874732187628208
5551,ducane,0.00031909559192232304
5552,oxford,0.00031909559192232304
5553,rusteoulm,0.0019601586360942697
5554,bercello,0.00031909559192232304
5555,hansgrohe,0.0016866481287322788
5556,metris,0.0016866481287322788
5557,pomegranate,0.002507179650818252
5558,sandpap,0.002233669143456261
5559,ma,0.003601221680266217
5560,earthquake,0.00031909559192232304
5561,prefilter,0.0011396271140082966
5562,cerowire,0.0008661166066463053
5563,toitets,0.0019601586360942697
5564,breez,0.0011396271140082966
5565,dw705,0.0019601586360942697
5566,pavement,0.0011396271140082966
5567,infrared,0.0014131376213702875
5568,theomomter,0.0014131376213702875
5569,5x38,0.002233669143456261
5570,toungh,0.00031909559192232304
5571,ceader,0.00031909559192232304
5572,georgian,0.0016866481287322788
5573,selfclosing,0.0008661166066463053
5574,sodpstone,0.002233669143456261
5575,finder,0.0027806901581802434
5576,yeaer,0.0008661166066463053
5577,detectorscarbon,0.0008661166066463053
5578,benchmark,0.0014131376213702875
5579,kkohler,0.002233669143456261
5580,flexiblr,0.0019601586360942697
5581,regulator,0.0005926060992843141
5582,cathedral,0.002507179650818252
5583,cottage,0.0014131376213702875
5584,askoll,0.00031909559192232304
5585,instasmart,0.0014131376213702875
5586,extinguisher,0.002507179650818252
5587,fx210r,0.002233669143456261
5588,pb500h,0.00031909559192232304
5589,forest,0.00442175320235219
5590,grace,0.0011396271140082966
5591,webmo,0.0019601586360942697
5592,bacco,0.003601221680266217
5593,75car,0.0019601586360942697
5594,battrey,0.0019601586360942697
5595,stainer,0.002233669143456261
5596,mfd,0.00031909559192232304
5597,mnt,0.0014131376213702875
5598,movr,0.0014131376213702875
5599,napkin,0.002507179650818252
5600,candlabra,0.00031909559192232304
5601,emco,0.0008661166066463053
5602,vapor,0.0008661166066463053
5603,bos,0.0011396271140082966
5604,stm,0.002233669143456261
5605,rite,0.0008661166066463053
5606,catalog,0.0030542006655422346
5607,multitool,0.0030542006655422346
5608,alluminum,0.0011396271140082966
5609,alltyp,0.0011396271140082966
5610,clow,0.0027806901581802434
5611,0z,0.0027806901581802434
5612,72w,0.0005926060992843141
5613,polisher,0.0033277111729042258
5614,1x,0.00031909559192232304
5615,lighthouse,0.0005926060992843141
5616,gasoline,0.00031909559192232304
5617,soot,0.0005926060992843141
5618,30gal,0.00031909559192232304
5619,hair,0.00031909559192232304
5620,1101365ma,0.0008661166066463053
5621,thermocouple,0.0005926060992843141
5622,tomatoe,0.0008661166066463053
5623,proflex,0.00031909559192232304
5624,talstar,0.00031909559192232304
5625,termiticide,0.00031909559192232304
5626,lacquer,0.0019601586360942697
5627,phase,0.004695263709714181
5628,petcock,0.00031909559192232304
5629,humidity,0.002507179650818252
5630,rp,0.0011396271140082966
5631,pitchfork,0.0005926060992843141
5632,coaster,0.0011396271140082966
5633,euri,0.0011396271140082966
5634,skimmer,0.0005926060992843141
5635,santos,0.0027806901581802434
5636,slid,0.0005926060992843141
5637,casabella,0.0014131376213702875
5638,atomizer,0.0005926060992843141
5639,connectore,0.0011396271140082966
5640,solor,0.0011396271140082966
5641,mh,0.0011396271140082966
5642,urban,0.002233669143456261
5643,camoflogue,0.002233669143456261
5644,ecolock,0.0033277111729042258
5645,sunbeam,0.00031909559192232304
5646,mining,0.0016866481287322788
5647,32x30,0.002233669143456261
5648,deocorative,0.0008661166066463053
5649,unframed,0.0005926060992843141
5650,refurbish,0.00031909559192232304
5651,composie,0.0027806901581802434
5652,swc2801n,0.002233669143456261
5653,hexhead,0.004148242694990199
5654,collet,0.0008661166066463053
5655,32x22,0.0011396271140082966
5656,whitesilicone,0.0027806901581802434
5657,contain,0.0014131376213702875
5658,recepticles,0.0014131376213702875
5659,spruce,0.0005926060992843141
5660,national,0.002507179650818252
5661,penthouse,0.002233669143456261
5662,rib,0.0008661166066463053
5663,sing,0.0011396271140082966
5664,carpetshampoo,0.002233669143456261
5665,castel,0.0027806901581802434
5666,23x17,0.00031909559192232304
5667,emboss,0.0005926060992843141
5668,reclosable,0.0019601586360942697
5669,millwork,0.0019601586360942697
5670,orzzanti,0.0014131376213702875
5671,hummus,0.0008661166066463053
5672,handel,0.003601221680266217
5673,charley,0.0014131376213702875
5674,delivery,0.0014131376213702875
5675,vinel,0.0016866481287322788
5676,sr3,0.0005926060992843141
5677,sippy,0.002233669143456261
5678,inxh,0.00031909559192232304
5679,impellor,0.00031909559192232304
5680,beware,0.0005926060992843141
5681,year,0.0030542006655422346
5682,warranty,0.0030542006655422346
5683,leds,0.002233669143456261
5684,ambiance,0.0008661166066463053
5685,mulcing,0.0008661166066463053
5686,deckboard,0.0016866481287322788
5687,1mm,0.002233669143456261
5688,thandle,0.0030542006655422346
5689,plaste,0.0027806901581802434
5690,photocell,0.0005926060992843141
5691,frieze,0.0005926060992843141
5692,paze,0.0005926060992843141
5693,cemnt,0.0008661166066463053
5694,bo5030,0.0008661166066463053
5695,wiga,0.0016866481287322788
5696,refriderator,0.00031909559192232304
5697,plummbing,0.0011396271140082966
5698,rightheight,0.0005926060992843141
5699,daybed,0.0033277111729042258
5700,pire,0.0005926060992843141
5701,cartagena,0.002233669143456261
5702,4light,0.005242284724438164
5703,snapstone,0.00031909559192232304
5704,huxley,0.0027806901581802434
5705,ro,0.0005926060992843141
5706,conference,0.00031909559192232304
5707,confrence,0.002507179650818252
5708,snack,0.0005926060992843141
5709,popup,0.004148242694990199
5710,fullview,0.00031909559192232304
5711,38in,0.0005926060992843141
5712,widow,0.00031909559192232304
5713,cuitain,0.002507179650818252
5714,sammys,0.00031909559192232304
5715,velcro,0.002233669143456261
5716,sunbrite,0.0008661166066463053
5717,articulate,0.0008661166066463053
5718,decrotive,0.0016866481287322788
5719,diesel,0.00031909559192232304
5720,selflocking,0.002233669143456261
5721,galley,0.00031909559192232304
5722,powershop,0.0005926060992843141
5723,proluxe,0.002507179650818252
5724,carla,0.0019601586360942697
5725,royal,0.00660983726124812
5726,clever,0.0016866481287322788
5727,assembly,0.0027806901581802434
5728,shout,0.0005926060992843141
5729,5x3,0.0019601586360942697
5730,fluorscent,0.0011396271140082966
5731,glm,0.00031909559192232304
5732,sky,0.0008661166066463053
5733,wirenuts,0.0005926060992843141
5734,viagrow,0.0011396271140082966
5735,stinger,0.0014131376213702875
5736,b300,0.0005926060992843141
5737,zapper,0.0005926060992843141
5738,workstar,0.0011396271140082966
5739,recharable,0.0011396271140082966
5740,hoe,0.0005926060992843141
5741,fanall,0.0027806901581802434
5742,cl100,0.00031909559192232304
5743,600a,0.00031909559192232304
5744,windward,0.0008661166066463053
5745,gromet,0.00031909559192232304
5746,womens,0.002233669143456261
5747,balance,0.004968774217076173
5748,smooth,0.005789305739162146
5749,amertac,0.00031909559192232304
5750,stately,0.0011396271140082966
5751,memoirs,0.0011396271140082966
5752,31in,0.0016866481287322788
5753,570f4,0.00031909559192232304
5754,glf,0.0011396271140082966
5755,lamps,0.00031909559192232304
5756,in20,0.0008661166066463053
5757,laminate12,0.002233669143456261
5758,triple,0.0005926060992843141
5759,fluidmaster,0.0008661166066463053
5760,gladiolus,0.0005926060992843141
5761,metallicpaint,0.00031909559192232304
5762,zise,0.0016866481287322788
5763,20000w,0.002507179650818252
5764,fubar,0.00031909559192232304
5765,showerheards,0.0014131376213702875
5766,portch,0.0005926060992843141
5767,guardian,0.0011396271140082966
5768,ryod,0.0008661166066463053
5769,sflss,0.0005926060992843141
5770,sable,0.0011396271140082966
5771,browj,0.0011396271140082966
5772,limelight,0.00031909559192232304
5773,hydrangea,0.00031909559192232304
5774,kindle,0.0008661166066463053
5775,48inch,0.0016866481287322788
5776,1648ba3,0.0019601586360942697
5777,conduet,0.0014131376213702875
5778,curton,0.0011396271140082966
5779,shelfs,0.0027806901581802434
5780,stun,0.0005926060992843141
5781,seimens,0.0014131376213702875
5782,typ,0.0014131376213702875
5783,builco,0.002507179650818252
5784,crank,0.00031909559192232304
5785,1x10,0.0008661166066463053
5786,joinst,0.003874732187628208
5787,simpli,0.002507179650818252
5788,jasmine,0.00031909559192232304
5789,externol,0.0027806901581802434
5790,solution,0.0008661166066463053
5791,cs5,0.00031909559192232304
5792,fense,0.0014131376213702875
5793,standing,0.0033277111729042258
5794,klien,0.0005926060992843141
5795,lether,0.0005926060992843141
5796,rocket,0.0008661166066463053
5797,filtes,0.0008661166066463053
5798,glossy,0.003601221680266217
5799,sesame,0.0005926060992843141
5800,16in,0.0011396271140082966
5801,strada,0.0033277111729042258
5802,nema,0.00031909559192232304
5803,650r,0.00031909559192232304
5804,arsenic,0.0019601586360942697
5805,4x7,0.00031909559192232304
5806,ruggs,0.00031909559192232304
5807,elicreic,0.0014131376213702875
5808,hasmilton,0.0008661166066463053
5809,5cuft,0.00031909559192232304
5810,sienna,0.0005926060992843141
5811,kona,0.0011396271140082966
5812,snowplow,0.0005926060992843141
5813,plump,0.00031909559192232304
5814,saniflo,0.00031909559192232304
5815,oron,0.00031909559192232304
5816,scews,0.0016866481287322788
5817,oli,0.0016866481287322788
5818,cc,0.0005926060992843141
5819,6month,0.002507179650818252
5820,wsf26c2exf,0.0019601586360942697
5821,scoop,0.00031909559192232304
5822,triton,0.0030542006655422346
5823,heron,0.0011396271140082966
5824,clothsline,0.002233669143456261
5825,knops,0.0005926060992843141
5826,touchscreen,0.00031909559192232304
5827,divide,0.0019601586360942697
5828,switchplate,0.002233669143456261
5829,rechargale,0.0008661166066463053
5830,knot,0.0014131376213702875
5831,grasa,0.00031909559192232304
5832,castor,0.00031909559192232304
5833,molemax,0.00031909559192232304
5834,rtz,0.0027806901581802434
5835,blum,0.00031909559192232304
5836,mm40,0.0005926060992843141
5837,stabil,0.00031909559192232304
5838,laticrete,0.003601221680266217
5839,primerin,0.002507179650818252
5840,transom,0.0014131376213702875
5841,q1200,0.0005926060992843141
5842,turbine,0.0005926060992843141
5843,hdtv,0.0030542006655422346
5844,grippy,0.0005926060992843141
5845,dot,0.0005926060992843141
5846,tone,0.005789305739162146
5847,brasscraft,0.002233669143456261
5848,2pice,0.0030542006655422346
5849,worklight,0.00031909559192232304
5850,backwater,0.0008661166066463053
5851,18x31,0.0005926060992843141
5852,concetto,0.0008661166066463053
5853,fabreeze,0.00031909559192232304
5854,smoking,0.0014131376213702875
5855,ham,0.0014131376213702875
5856,ktoilet,0.00031909559192232304
5857,cock,0.00031909559192232304
5858,scape,0.0008661166066463053
5859,stipple,0.00031909559192232304
5860,adi,0.002233669143456261
5861,belle,0.00031909559192232304
5862,foret,0.00031909559192232304
5863,sassy,0.00031909559192232304
5864,ruf,0.0016866481287322788
5865,blackstone,0.00031909559192232304
5866,south,0.0030542006655422346
5867,shore,0.0008661166066463053
5868,sandcastle,0.0008661166066463053
5869,ceilng,0.00031909559192232304
5870,cwf,0.0005926060992843141
5871,thromastate,0.0008661166066463053
5872,instruction,0.0014131376213702875
5873,manuel,0.003601221680266217
5874,colorful,0.002507179650818252
5875,dawson,0.0005926060992843141
5876,marsh,0.0005926060992843141
5877,pint,0.0014131376213702875
5878,dimond,0.0016866481287322788
5879,24inch,0.0005926060992843141
5880,berhr,0.00031909559192232304
5881,qep,0.0005926060992843141
5882,leveling,0.0005926060992843141
5883,arkers,0.0016866481287322788
5884,commercil,0.0014131376213702875
5885,multinozzle,0.00031909559192232304
5886,painting,0.00031909559192232304
5887,pyramid,0.002233669143456261
5888,quater,0.00031909559192232304
5889,traverse,0.004148242694990199
5890,scissors,0.0019601586360942697
5891,insulted,0.0019601586360942697
5892,lumnes,0.0005926060992843141
5893,48x32,0.0005926060992843141
5894,koler,0.0005926060992843141
5895,gromets,0.002233669143456261
5896,roadside,0.0005926060992843141
5897,springkler,0.0019601586360942697
5898,proper,0.00031909559192232304
5899,daytime,0.0016866481287322788
5900,sensoring,0.00031909559192232304
5901,person,0.0011396271140082966
5902,rout,0.0008661166066463053
5903,devonshire,0.0008661166066463053
5904,nicket,0.0030542006655422346
5905,proclean,0.002507179650818252
5906,doorsth,0.00031909559192232304
5907,adobe,0.002233669143456261
5908,zen,0.0030542006655422346
5909,mosaik,0.00031909559192232304
5910,bellagio,0.00031909559192232304
5911,bello,0.00031909559192232304
5912,wheather,0.00031909559192232304
5913,powerwasher,0.0014131376213702875
5914,purell,0.0005926060992843141
5915,donut,0.0014131376213702875
5916,lug,0.0030542006655422346
5917,sheda,0.0008661166066463053
5918,prefabricate,0.00031909559192232304
5919,jacob,0.0011396271140082966
5920,web,0.00031909559192232304
5921,airguard,0.00031909559192232304
5922,undelayment,0.00031909559192232304
5923,10x50,0.00031909559192232304
5924,sheetin,0.00031909559192232304
5925,15h,0.0008661166066463053
5926,keeper,0.004695263709714181
5927,toyotaa,0.0011396271140082966
5928,kitch,0.002233669143456261
5929,sppeed,0.002233669143456261
5930,planking,0.0008661166066463053
5931,adirondak,0.00031909559192232304
5932,terremora,0.0011396271140082966
5933,hadwre,0.0005926060992843141
5934,whiteled,0.0008661166066463053
5935,spinning,0.0019601586360942697
5936,airosol,0.00031909559192232304
5937,cashmere,0.0033277111729042258
5938,expresso,0.00031909559192232304
5939,walnutnew,0.00031909559192232304
5940,ellenton,0.00031909559192232304
5941,armboard,0.002233669143456261
5942,f1865,0.0027806901581802434
5943,acculamp,0.0005926060992843141
5944,pallet,0.004968774217076173
5945,enl,0.0008661166066463053
5946,haggerty,0.0016866481287322788
5947,smith,0.0019601586360942697
5948,bond,0.0005926060992843141
5949,bieges,0.0027806901581802434
5950,disinfectent,0.0019601586360942697
5951,sonax,0.002507179650818252
5952,altra,0.0005926060992843141
5953,parson,0.0005926060992843141
5954,bookc,0.0005926060992843141
5955,scale,0.002233669143456261
5956,strike,0.002233669143456261
5957,cpvc,0.004695263709714181
5958,gluetm,0.0016866481287322788
5959,conductor,0.002507179650818252
5960,nmb,0.002507179650818252
5961,ufb,0.002507179650818252
5962,scrap,0.00031909559192232304
5963,xp,0.0005926060992843141
5964,reinforce,0.00031909559192232304
5965,eurofase,0.002507179650818252
5966,aligator,0.00031909559192232304
5967,emergent,0.00031909559192232304
5968,reader,0.00031909559192232304
5969,mlv,0.00031909559192232304
5970,connectoer,0.002233669143456261
5971,citronella,0.0030542006655422346
5972,fue,0.0030542006655422346
5973,zenith,0.0011396271140082966
5974,zmax,0.0014131376213702875
5975,noninsulated,0.0005926060992843141
5976,polypropylene,0.004695263709714181
5977,spreklers,0.0008661166066463053
5978,keyhole,0.0016866481287322788
5979,swith,0.0011396271140082966
5980,weasel,0.00031909559192232304
5981,rotomartillo,0.002233669143456261
5982,tumble,0.00031909559192232304
5983,veclro,0.002507179650818252
5984,kwal,0.0027806901581802434
5985,18inches,0.002233669143456261
5986,notepad,0.002507179650818252
5987,telescope,0.002233669143456261
5988,blowerr,0.0016866481287322788
5989,header,0.0033277111729042258
5990,winix,0.0005926060992843141
5991,plasmawave,0.0005926060992843141
5992,vesel,0.0011396271140082966
5993,carrrs,0.002507179650818252
5994,mb1218b,0.00031909559192232304
5995,6retractable,0.0011396271140082966
5996,outdoord,0.0027806901581802434
5997,ul203,0.0011396271140082966
5998,darkening,0.0008661166066463053
5999,55x22,0.00031909559192232304
6000,rv,0.002233669143456261
6001,65w,0.0008661166066463053
6002,doorguard,0.0005926060992843141
6003,professional,0.002233669143456261
6004,vinly,0.0027806901581802434
6005,eastman,0.0027806901581802434
6006,cleamer,0.00031909559192232304
6007,scikkens,0.0027806901581802434
6008,width,0.0030542006655422346
6009,headless,0.0008661166066463053
6010,polyethylne,0.0005926060992843141
6011,nostalgic,0.0019601586360942697
6012,cothom40ap,0.0019601586360942697
6013,e354490,0.00031909559192232304
6014,f360v,0.00031909559192232304
6015,hypalon,0.002233669143456261
6016,10ftx7ft,0.0014131376213702875
6017,ozonator,0.0005926060992843141
6018,interor,0.00031909559192232304
6019,vessell,0.00031909559192232304
6020,220v,0.0030542006655422346
6021,wheelchair,0.002233669143456261
6022,35ah,0.002233669143456261
6023,29w,0.002507179650818252
6024,paridise,0.0019601586360942697
6025,premier,0.002233669143456261
6026,andrew,0.00031909559192232304
6027,emulsion,0.00031909559192232304
6028,frig,0.0014131376213702875
6029,crosley,0.003874732187628208
6030,kf30024bwh,0.002507179650818252
6031,almeda,0.00031909559192232304
6032,ba,0.0016866481287322788
6033,rpulls,0.0016866481287322788
6034,20x24,0.00031909559192232304
6035,springtime,0.00031909559192232304
6036,bloom,0.00031909559192232304
6037,28x28x34,0.00031909559192232304
6038,plater,0.0005926060992843141
6039,carlon,0.003601221680266217
6040,screwa,0.0005926060992843141
6041,johan,0.0005926060992843141
6042,38x1,0.003601221680266217
6043,eyelet,0.003601221680266217
6044,silocoln,0.002233669143456261
6045,glare,0.0005926060992843141
6046,milwankee,0.00031909559192232304
6047,pl801l,0.0011396271140082966
6048,chandilier,0.002507179650818252
6049,village,0.00031909559192232304
6050,tekton,0.005515795231800155
6051,upc,0.0008661166066463053
6052,banister,0.0011396271140082966
6053,gunstock,0.0005926060992843141
6054,mendota,0.00031909559192232304
6055,maroon,0.002233669143456261
6056,butterscotch,0.002233669143456261
6057,rattan,0.0011396271140082966
6058,flourecent,0.00031909559192232304
6059,cum,0.0030542006655422346
6060,swimming,0.0030542006655422346
6061,imperial,0.00031909559192232304
6062,tustin,0.003601221680266217
6063,rohs,0.0030542006655422346
6064,lshower,0.0019601586360942697
6065,karina,0.00031909559192232304
6066,plow,0.0030542006655422346
6067,concreet,0.0014131376213702875
6068,enchors,0.0014131376213702875
6069,essick,0.002507179650818252
6070,ouse,0.0016866481287322788
6071,griprite,0.0016866481287322788
6072,omri,0.0008661166066463053
6073,meal,0.0008661166066463053
6074,snowman,0.0005926060992843141
6075,dialer,0.0005926060992843141
6076,tamworth,0.00031909559192232304
6077,leica,0.00031909559192232304
6078,wheeler,0.00031909559192232304
6079,buggy,0.00031909559192232304
6080,19hp,0.00031909559192232304
6081,trademark,0.009618452842230023
6082,go0039b1114mf,0.0016866481287322788
6083,sg102c1824gg,0.002507179650818252
6084,dooley,0.00031909559192232304
6085,underdeck,0.0016866481287322788
6086,ao,0.00031909559192232304
6087,condenser,0.00031909559192232304
6088,maax,0.002233669143456261
6089,50in,0.00031909559192232304
6090,shampooer,0.00031909559192232304
6091,rainbow,0.0019601586360942697
6092,freshener,0.002233669143456261
6093,woodwen,0.0019601586360942697
6094,hydrogen,0.0008661166066463053
6095,peroxide,0.0008661166066463053
6096,ottoman,0.002507179650818252
6097,vigoroweed,0.0005926060992843141
6098,7lb,0.0005926060992843141
6099,desktop,0.0005926060992843141
6100,shigles,0.00031909559192232304
6101,laurel,0.0016866481287322788
6102,batting,0.0008661166066463053
6103,m4,0.00031909559192232304
6104,srcew,0.00031909559192232304
6105,woody,0.00031909559192232304
6106,splitbolt,0.0016866481287322788
6107,cabot,0.00031909559192232304
6108,australian,0.00031909559192232304
6109,fabricate,0.00031909559192232304
6110,50ft,0.0011396271140082966
6111,cubeicals,0.00031909559192232304
6112,finisher,0.0016866481287322788
6113,p240,0.0008661166066463053
6114,x18,0.002507179650818252
6115,century,0.00031909559192232304
6116,backbrace,0.00031909559192232304
6117,abc,0.00031909559192232304
6118,charm,0.0005926060992843141
6119,oatu,0.002507179650818252
6120,expander,0.0030542006655422346
6121,sod,0.002233669143456261
6122,kohlor,0.0033277111729042258
6123,lioghting,0.003601221680266217
6124,extenders,0.002233669143456261
6125,sport,0.005242284724438164
6126,supriva,0.002233669143456261
6127,inflex,0.0014131376213702875
6128,inwhite,0.002233669143456261
6129,slop,0.002233669143456261
6130,sill,0.002507179650818252
6131,f7tc,0.002507179650818252
6132,ferroker,0.0005926060992843141
6133,sifter,0.00031909559192232304
6134,dusting,0.0027806901581802434
6135,dbl,0.002233669143456261
6136,scissor,0.00031909559192232304
6137,susan,0.0033277111729042258
6138,rev,0.003874732187628208
6139,pasadena,0.0005926060992843141
6140,8pdkk,0.0005926060992843141
6141,crate,0.002233669143456261
6142,8x1,0.0019601586360942697
6143,10z,0.0005926060992843141
6144,notched,0.002233669143456261
6145,vaccume,0.0027806901581802434
6146,13w,0.00031909559192232304
6147,dim,0.00031909559192232304
6148,barstool,0.00031909559192232304
6149,ubolt,0.0014131376213702875
6150,bosss,0.00031909559192232304
6151,softner,0.00031909559192232304
6152,sylvester,0.0008661166066463053
6153,ontrol,0.0005926060992843141
6154,tailpipe,0.00031909559192232304
6155,holland,0.0005926060992843141
6156,mortise,0.0014131376213702875
6157,machinehardwood,0.002507179650818252
6158,vigorous,0.002233669143456261
6159,fork,0.002507179650818252
6160,refuse,0.00031909559192232304
6161,driverway,0.00031909559192232304
6162,sealler,0.00031909559192232304
6163,lumen,0.003874732187628208
6164,sschlueter,0.002507179650818252
6165,weedbgon,0.00031909559192232304
6166,crabgrass,0.00031909559192232304
6167,flang,0.00031909559192232304
6168,shaanchor,0.0011396271140082966
6169,legrad,0.00031909559192232304
6170,keystone,0.0011396271140082966
6171,cat5e,0.00031909559192232304
6172,cliks,0.00031909559192232304
6173,chart,0.00031909559192232304
6174,wayfair,0.002507179650818252
6175,aquarium,0.00031909559192232304
6176,extenison,0.0008661166066463053
6177,earthgro,0.00031909559192232304
6178,topsoil,0.00031909559192232304
6179,habachi,0.00031909559192232304
6180,money,0.00031909559192232304
6181,braket,0.0019601586360942697
6182,renew,0.0005926060992843141
6183,dormer,0.00031909559192232304
6184,oc,0.0005926060992843141
6185,nugget,0.002507179650818252
6186,3f,0.0033277111729042258
6187,gliddon,0.0005926060992843141
6188,speed,0.0005926060992843141
6189,1802w12gsa,0.002507179650818252
6190,produucts,0.0011396271140082966
6191,3pack,0.0005926060992843141
6192,archor,0.0005926060992843141
6193,galaxy,0.002233669143456261
6194,portair,0.0008661166066463053
6195,save,0.0011396271140082966
6196,stoage,0.0011396271140082966
6197,cleveland,0.0008661166066463053
6198,ohio,0.0008661166066463053
6199,excavator,0.0008661166066463053
6200,prefinished,0.0019601586360942697
6201,togther,0.0019601586360942697
6202,grib,0.002233669143456261
6203,gladden,0.002507179650818252
6204,rubberize,0.002507179650818252
6205,knape,0.0011396271140082966
6206,vogt,0.0011396271140082966
6207,baseket,0.0011396271140082966
6208,ul,0.0019601586360942697
6209,liquidthight,0.0019601586360942697
6210,citrus,0.0014131376213702875
6211,bannister,0.0016866481287322788
6212,stereo,0.0019601586360942697
6213,greenh,0.0027806901581802434
6214,sc,0.0014131376213702875
6215,medalions,0.0016866481287322788
6216,etch,0.003601221680266217
6217,mz0307b1114mf,0.0030542006655422346
6218,milwalke,0.0016866481287322788
6219,brewer,0.0016866481287322788
6220,versatiube,0.0027806901581802434
6221,kenocen,0.0008661166066463053
6222,grommet,0.0016866481287322788
6223,trashcan,0.0016866481287322788
6224,feed,0.0016866481287322788
6225,esterior,0.0030542006655422346
6226,winow,0.0027806901581802434
6227,popers,0.0016866481287322788
6228,cu10,0.0019601586360942697
6229,trane,0.00031909559192232304
6230,toon,0.00031909559192232304
6231,seer,0.0014131376213702875
6232,vue,0.00031909559192232304
6233,screeen,0.00031909559192232304
6234,providence,0.0019601586360942697
6235,promo,0.0008661166066463053
6236,eo,0.0008661166066463053
6237,6gang,0.0008661166066463053
6238,decoragfci,0.0008661166066463053
6239,12w,0.0027806901581802434
6240,caliper,0.0011396271140082966
6241,rj12,0.0005926060992843141
6242,watterproof,0.0019601586360942697
6243,energizer,0.0014131376213702875
6244,duskdawn,0.002233669143456261
6245,sandler,0.002233669143456261
6246,pneumaitic,0.0008661166066463053
6247,broadway,0.0011396271140082966
6248,alabaster,0.003601221680266217
6249,47x48,0.0014131376213702875
6250,39x72,0.002233669143456261
6251,alvin,0.002233669143456261
6252,station,0.0030542006655422346
6253,2g,0.0016866481287322788
6254,matira,0.0008661166066463053
6255,lawrence,0.0027806901581802434
6256,burgundy,0.00442175320235219
6257,biscue,0.0011396271140082966
6258,sunbrella,0.00660983726124812
6259,sipcovers,0.0027806901581802434
6260,absorb,0.0008661166066463053
6261,stopperkohler,0.00031909559192232304
6262,goof,0.002507179650818252
6263,freplace,0.00031909559192232304
6264,hunting,0.0019601586360942697
6265,jab,0.002507179650818252
6266,drve,0.0005926060992843141
6267,threadrs,0.0005926060992843141
6268,nature,0.002507179650818252
6269,riverby,0.002507179650818252
6270,k58711a20,0.002507179650818252
6271,rondo,0.0014131376213702875
6272,12pack,0.0011396271140082966
6273,12x24,0.0008661166066463053
6274,shefl,0.0008661166066463053
6275,lampshade,0.0019601586360942697
6276,vigo,0.002507179650818252
6277,dispensor,0.0016866481287322788
6278,navy,0.005515795231800155
6279,shabby,0.0014131376213702875
6280,president,0.0014131376213702875
6281,zucchini,0.0014131376213702875
6282,12vac,0.0011396271140082966
6283,bushbutton,0.0016866481287322788
6284,cauk,0.00031909559192232304
6285,6panel,0.002507179650818252
6286,enchant,0.003601221680266217
6287,160mm,0.003601221680266217
6288,discon,0.002507179650818252
6289,dn15,0.0008661166066463053
6290,brannon,0.0016866481287322788
6291,whisper,0.003874732187628208
6292,rotate,0.0011396271140082966
6293,stipper,0.0030542006655422346
6294,epilateur,0.0005926060992843141
6295,2x35,0.002233669143456261
6296,cutte,0.002233669143456261
6297,rondec,0.002233669143456261
6298,sidelits,0.0005926060992843141
6299,x2,0.0016866481287322788
